Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b0397	sbcC	CDS	1057	-0.74	5.31e-04	1.29e-04	0.19	-3.83
b1084	rne	CDS	11270	-0.74	9.21e-04	2.41e-04	0.2	-3.67
b1090	plsX	CDS	12778	-0.74	5.80e-03	1.92e-03	0.24	-3.1
b1355	ydaG	CDS	12	-0.74	5.57e-01	4.42e-01	0.96	-0.77
b2424	cysU	CDS	1782	-0.74	5.81e-01	4.66e-01	1.02	-0.73
b2669	stpA	CDS	1544	-0.74	5.53e-01	4.38e-01	0.95	-0.78
b3088	alx	CDS	410	-0.74	3.38e-01	2.34e-01	0.62	-1.19
b3262	yhdJ	CDS	115	-0.74	1.74e-02	6.87e-03	0.27	-2.7
b3406	greB	CDS	377	-0.74	4.00e-03	1.26e-03	0.23	-3.23
b3573	ysaA	CDS	188	-0.74	4.72e-04	1.12e-04	0.19	-3.86
b3629	waaS	CDS	754	-0.74	1.08e-02	3.89e-03	0.26	-2.89
b3741	mnmG	CDS	4790	-0.74	9.69e-04	2.55e-04	0.2	-3.66
b4049	dusA	CDS	1552	-0.74	2.70e-02	1.14e-02	0.29	-2.53
b0630	lipB	CDS	783	-0.75	1.56e-03	4.35e-04	0.21	-3.52
b1419	ydcA	CDS	318	-0.75	1.35e-04	2.68e-05	0.18	-4.2
b1650	nemA	CDS	655	-0.75	4.85e-04	1.15e-04	0.2	-3.86
b1811	yoaH	CDS	301	-0.75	1.66e-02	6.48e-03	0.27	-2.72
b1840	yebZ	CDS	1221	-0.75	7.25e-02	3.65e-02	0.36	-2.09
b2158	yeiH	CDS	451	-0.75	4.14e-02	1.89e-02	0.32	-2.35
b2416	ptsI	CDS	36764	-0.75	1.82e-01	1.09e-01	0.47	-1.6
b2798	ygdG	CDS	388	-0.75	1.26e-01	7.01e-02	0.41	-1.81
b4041	plsB	CDS	4368	-0.75	6.57e-05	1.23e-05	0.17	-4.37
b0529	folD	CDS	3391	-0.76	3.39e-02	1.50e-02	0.31	-2.43
b0661	miaB	CDS	3583	-0.76	2.48e-02	1.04e-02	0.3	-2.56
b0737	tolQ	CDS	1943	-0.76	2.17e-05	3.59e-06	0.16	-4.63
b1001	yccE	CDS	27	-0.76	2.96e-01	1.99e-01	0.59	-1.28
b1036	ycdZ	CDS	1275	-0.76	1.09e-01	5.95e-02	0.4	-1.88
b2028	ugd	CDS	464	-0.76	8.95e-03	3.13e-03	0.26	-2.95
b2065	dcd	CDS	1946	-0.76	7.05e-03	2.38e-03	0.25	-3.04
b2345	yfdF	CDS	42	-0.76	1.35e-01	7.62e-02	0.43	-1.77
b3085	ygjP	CDS	152	-0.76	5.76e-02	2.78e-02	0.34	-2.2
b3369	yhfL	CDS	43	-0.76	5.96e-01	4.82e-01	1.08	-0.7
b3620	waaF	CDS	2549	-0.76	1.82e-03	5.14e-04	0.22	-3.47
b3652	recG	CDS	1849	-0.76	1.66e-02	6.47e-03	0.28	-2.72
b3665	adeD	CDS	301	-0.76	2.87e-01	1.90e-01	0.58	-1.31
b3924	fpr	CDS	951	-0.76	9.33e-03	3.29e-03	0.26	-2.94
b3931	hslU	CDS	3875	-0.76	7.17e-02	3.60e-02	0.36	-2.1
b4501	torI	CDS	59	-0.76	1.21e-01	6.71e-02	0.42	-1.83
b0388	aroL	CDS	1032	-0.77	1.17e-02	4.30e-03	0.27	-2.86
b0426	yajQ	CDS	4866	-0.77	1.08e-01	5.90e-02	0.41	-1.89
b0682	chiQ	CDS	22	-0.77	5.55e-01	4.40e-01	1	-0.77
b0961	yccF	CDS	468	-0.77	3.45e-02	1.53e-02	0.32	-2.43
b1913	uvrC	CDS	3897	-0.77	3.68e-07	4.40e-08	0.14	-5.47
b2315	folC	CDS	1799	-0.77	9.79e-04	2.59e-04	0.21	-3.65
b3170	rimP	CDS	4284	-0.77	1.63e-02	6.36e-03	0.28	-2.73
b3412	bioH	CDS	535	-0.77	1.46e-02	5.60e-03	0.28	-2.77
b3783	rho	CDS	20447	-0.77	1.06e-05	1.63e-06	0.16	-4.79
b4204	yjfZ	CDS	31	-0.77	3.32e-01	2.29e-01	0.64	-1.2
b4255	rraB	CDS	5227	-0.77	2.15e-03	6.21e-04	0.22	-3.42
b4571	wbbL	pseudo	2659	-0.77	3.80e-05	6.66e-06	0.17	-4.5
b0434	yajG	CDS	2379	-0.78	6.53e-02	3.22e-02	0.37	-2.14
b0561	tfaD	CDS	11	-0.78	3.34e-01	2.30e-01	0.65	-1.2
b0917	ycaR	CDS	324	-0.78	1.50e-01	8.66e-02	0.45	-1.71
b1649	nemR	CDS	154	-0.78	1.44e-02	5.50e-03	0.28	-2.78
b2231	gyrA	CDS	15172	-0.78	3.65e-04	8.38e-05	0.2	-3.93
b3441	yhhY	CDS	194	-0.78	1.30e-02	4.88e-03	0.28	-2.82
b4075	nrfF	CDS	31	-0.78	5.35e-01	4.19e-01	0.96	-0.81
b4558	yifL	CDS	564	-0.78	2.80e-02	1.19e-02	0.31	-2.51
b0369	hemB	CDS	1984	-0.79	1.02e-02	3.63e-03	0.27	-2.91
b0948	rlmL	CDS	3224	-0.79	1.84e-03	5.23e-04	0.23	-3.47
b1070	flgN	CDS	117	-0.79	8.23e-03	2.83e-03	0.26	-2.99
b1127	pepT	CDS	1725	-0.79	1.33e-01	7.51e-02	0.44	-1.78
b2580	ung	CDS	602	-0.79	1.35e-03	3.68e-04	0.22	-3.56
b2896	ygfX	CDS	957	-0.79	1.45e-04	2.96e-05	0.19	-4.18
b2952	yggT	CDS	866	-0.79	1.34e-02	5.06e-03	0.28	-2.8
b2953	yggU	CDS	397	-0.79	1.06e-02	3.80e-03	0.27	-2.89
b3822	recQ	CDS	1529	-0.79	4.71e-06	6.90e-07	0.16	-4.96
b4614	sokA	pseudo	5	-0.79	7.56e-01	6.68e-01	1.84	-0.43
b0193	yaeF	CDS	118	-0.8	1.08e-02	3.92e-03	0.28	-2.88
b1094	acpP	CDS	43338	-0.8	6.29e-02	3.08e-02	0.37	-2.16
b1153	ymfQ	CDS	15	-0.8	3.15e-01	2.14e-01	0.65	-1.24
b2891	prfB	CDS	6772	-0.8	1.50e-02	5.77e-03	0.29	-2.76
b3106	yhaK	CDS	51	-0.8	6.71e-02	3.33e-02	0.38	-2.13
b3163	nlpI	CDS	16667	-0.8	5.52e-05	1.01e-05	0.18	-4.41
b3186	rplU	CDS	19930	-0.8	1.78e-02	7.10e-03	0.3	-2.69
b3513	mdtE	CDS	603	-0.8	5.43e-01	4.27e-01	1	-0.79
b3585	yiaU	CDS	165	-0.8	2.14e-02	8.79e-03	0.3	-2.62
b3895	fdhD	CDS	697	-0.8	4.76e-05	8.58e-06	0.18	-4.45
b3981	secE	CDS	6209	-0.8	1.07e-03	2.84e-04	0.22	-3.63
b4452	gadY	ncRNA	40	-0.8	3.84e-01	2.74e-01	0.73	-1.09
b4672	ymiB	CDS	4	-0.8	6.10e-01	4.96e-01	1.18	-0.68
b0918	kdsB	CDS	2825	-0.81	8.72e-03	3.03e-03	0.27	-2.96
b1671	ydhX	CDS	26	-0.81	2.93e-01	1.96e-01	0.63	-1.29
b2483	hyfC	CDS	4	-0.81	6.25e-01	5.14e-01	1.25	-0.65
b2839	lysR	CDS	157	-0.81	8.99e-03	3.15e-03	0.27	-2.95
b2851	ygeG	CDS	2	-0.81	7.00e-01	6.00e-01	1.55	-0.52
b3185	rpmA	CDS	31814	-0.81	4.67e-02	2.18e-02	0.35	-2.29
b3554	yiaF	CDS	4267	-0.81	1.75e-02	6.91e-03	0.3	-2.7
b4043	lexA	CDS	3376	-0.81	1.83e-02	7.32e-03	0.3	-2.68
b4125	dcuS	CDS	636	-0.81	8.28e-03	2.85e-03	0.27	-2.98
b4156	yjeM	CDS	202	-0.81	7.78e-03	2.65e-03	0.27	-3.01
b4350	hsdR	CDS	3179	-0.81	5.12e-04	1.23e-04	0.21	-3.84
b4697	yrdF	pseudo	45	-0.81	4.24e-02	1.94e-02	0.35	-2.34
b4698	mgrR	ncRNA	26	-0.81	4.18e-01	3.05e-01	0.79	-1.02
b0021	insB-1	CDS	64	-0.82	2.06e-01	1.26e-01	0.53	-1.53
b0130	yadE	CDS	329	-0.82	1.22e-02	4.50e-03	0.29	-2.84
b0490	fetA	CDS	277	-0.82	2.88e-03	8.79e-04	0.25	-3.33
b0526	cysS	CDS	3157	-0.82	1.15e-01	6.31e-02	0.44	-1.86
b0635	mrdA	CDS	2754	-0.82	6.88e-05	1.29e-05	0.19	-4.36
b0796	cecR	CDS	264	-0.82	5.32e-04	1.29e-04	0.21	-3.83
b1263	trpD	CDS	4009	-0.82	5.05e-01	3.88e-01	0.95	-0.86
b1330	ynaI	CDS	355	-0.82	8.18e-03	2.81e-03	0.27	-2.99
b1912	pgsA	CDS	1229	-0.82	2.33e-10	1.75e-11	0.12	-6.73
b2171	yeiP	CDS	1852	-0.82	1.00e-01	5.36e-02	0.42	-1.93
b3624	waaZ	CDS	551	-0.82	6.32e-03	2.11e-03	0.27	-3.07
b3864	spf	ncRNA	206	-0.82	9.76e-03	3.46e-03	0.28	-2.92
b3982	nusG	CDS	9514	-0.82	2.08e-02	8.54e-03	0.31	-2.63
b4233	mpl	CDS	2955	-0.82	1.65e-03	4.62e-04	0.23	-3.5
b0120	speD	CDS	3890	-0.83	6.36e-03	2.12e-03	0.27	-3.07
b1228	ychS	CDS	7	-0.83	6.94e-01	5.93e-01	1.55	-0.53
b3473	yhhS	CDS	556	-0.83	3.19e-07	3.79e-08	0.15	-5.5
b3806	cyaA	CDS	8960	-0.83	2.13e-03	6.14e-04	0.24	-3.43
b1204	pth	CDS	800	-0.84	2.05e-02	8.40e-03	0.32	-2.64
b1262	trpC	CDS	4838	-0.84	3.97e-01	2.85e-01	0.79	-1.07
b1641	slyB	CDS	8777	-0.84	1.71e-01	1.01e-01	0.52	-1.64
b2608	rimM	CDS	40216	-0.84	2.72e-02	1.15e-02	0.33	-2.53
b2609	rpsP	CDS	13574	-0.84	5.11e-03	1.66e-03	0.27	-3.14
b2937	speB	CDS	1954	-0.84	2.67e-02	1.13e-02	0.33	-2.53
b2988	gss	CDS	2126	-0.84	6.06e-02	2.95e-02	0.39	-2.18
b3169	nusA	CDS	13689	-0.84	5.78e-03	1.91e-03	0.27	-3.1
b3944	yijF	CDS	14	-0.84	4.64e-01	3.51e-01	0.9	-0.93
b4646	yrdE	pseudo	57	-0.84	1.41e-01	8.07e-02	0.48	-1.75
b0364	yaiS	CDS	5	-0.85	6.52e-01	5.45e-01	1.4	-0.6
b1134	nudJ	CDS	359	-0.85	1.50e-03	4.16e-04	0.24	-3.53
b1749	xthA	CDS	1328	-0.85	1.51e-02	5.81e-03	0.31	-2.76
b1893	insB-5	CDS	60	-0.85	1.89e-01	1.14e-01	0.54	-1.58
b2036	glf	CDS	4474	-0.85	1.84e-04	3.82e-05	0.21	-4.12
b2251	nudI	CDS	191	-0.85	4.55e-03	1.46e-03	0.27	-3.18
b2890	lysS	CDS	11200	-0.85	6.91e-03	2.33e-03	0.28	-3.04
b2897	sdhE	CDS	696	-0.85	1.50e-03	4.17e-04	0.24	-3.53
b3083	higB	CDS	44	-0.85	5.59e-02	2.68e-02	0.39	-2.21
b4076	nrfG	CDS	42	-0.85	2.73e-01	1.79e-01	0.63	-1.34
b4226	ppa	CDS	19570	-0.85	4.30e-02	1.97e-02	0.36	-2.33
b4710	insB9	CDS	60	-0.85	1.89e-01	1.14e-01	0.54	-1.58
b0634	mrdB	CDS	1711	-0.86	1.05e-05	1.61e-06	0.18	-4.8
b0802	ybiJ	CDS	204	-0.86	1.83e-01	1.10e-01	0.54	-1.6
b0949	uup	CDS	3152	-0.86	7.37e-08	7.81e-09	0.15	-5.77
b0957	ompA	CDS	128110	-0.86	1.15e-02	4.21e-03	0.3	-2.86
b2040	rfbD	CDS	3167	-0.86	2.15e-03	6.22e-04	0.25	-3.42
b3640	dut	CDS	2166	-0.86	3.93e-02	1.78e-02	0.36	-2.37
b3973	birA	CDS	1160	-0.86	4.27e-07	5.15e-08	0.16	-5.45
b4364	yjjP	CDS	108	-0.86	3.68e-02	1.65e-02	0.36	-2.4
b0632	dacA	CDS	3486	-0.87	1.63e-02	6.35e-03	0.32	-2.73
b1202	ycgV	CDS	276	-0.87	1.77e-02	7.02e-03	0.32	-2.7
b2012	yeeD	CDS	2345	-0.87	4.49e-01	3.36e-01	0.9	-0.96
b2368	emrK	CDS	24	-0.87	1.63e-01	9.60e-02	0.52	-1.66
b0736	ybgC	CDS	993	-0.88	4.75e-04	1.13e-04	0.23	-3.86
b1717	rpmI	CDS	34291	-0.88	1.37e-02	5.16e-03	0.31	-2.8
b2610	ffh	CDS	4768	-0.88	1.77e-13	9.32e-15	0.11	-7.75
b2817	amiC	CDS	1537	-0.88	9.03e-07	1.16e-07	0.17	-5.3
b2909	ygfB	CDS	2122	-0.88	5.84e-05	1.08e-05	0.2	-4.4
b3180	yhbY	CDS	4588	-0.88	2.32e-02	9.61e-03	0.34	-2.59
b4315	fimI	CDS	1223	-0.88	8.51e-02	4.44e-02	0.44	-2.01
b0107	hofB	CDS	108	-0.89	6.01e-02	2.91e-02	0.41	-2.18
b0393	rdgC	CDS	1426	-0.89	3.99e-02	1.80e-02	0.38	-2.36
b0766	ybhA	CDS	590	-0.89	3.93e-02	1.78e-02	0.37	-2.37
b1863	ruvC	CDS	2306	-0.89	4.28e-04	1.01e-04	0.23	-3.89
b2039	rfbA	CDS	3676	-0.89	3.80e-04	8.81e-05	0.23	-3.92
b2041	rfbB	CDS	4194	-0.89	1.77e-03	4.99e-04	0.25	-3.48
b2101	yegW	CDS	350	-0.89	4.19e-09	3.73e-10	0.14	-6.26
b2951	yggS	CDS	599	-0.89	1.37e-02	5.16e-03	0.32	-2.8
b3064	tsaD	CDS	1719	-0.89	3.81e-06	5.49e-07	0.18	-5.01
b4044	dinF	CDS	618	-0.89	1.65e-03	4.61e-04	0.25	-3.5
b4317	fimD	CDS	819	-0.89	2.40e-02	9.99e-03	0.35	-2.58
b0141	yadN	CDS	8	-0.9	5.35e-01	4.19e-01	1.11	-0.81
b0576	pheP	CDS	1403	-0.9	5.89e-03	1.95e-03	0.29	-3.1
b0637	rsfS	CDS	1671	-0.9	2.33e-03	6.81e-04	0.27	-3.4
b1277	ribA	CDS	1293	-0.9	1.06e-02	3.81e-03	0.31	-2.89
b1728	ydjM	CDS	102	-0.9	6.05e-02	2.94e-02	0.41	-2.18
b1876	argS	CDS	4797	-0.9	4.15e-02	1.89e-02	0.38	-2.35
b2038	rfbC	CDS	1989	-0.9	6.79e-04	1.71e-04	0.24	-3.76
b2325	yfcL	CDS	1176	-0.9	1.36e-06	1.80e-07	0.17	-5.22
b2532	trmJ	CDS	2323	-0.9	8.14e-09	7.56e-10	0.15	-6.15
b3502	arsB	CDS	75	-0.9	1.01e-01	5.41e-02	0.47	-1.93
b3785	wzzE	CDS	2423	-0.9	8.44e-08	9.01e-09	0.16	-5.75
b4181	yjfI	CDS	9	-0.9	5.19e-01	4.03e-01	1.07	-0.84
b4352	yjiA	CDS	1063	-0.9	1.88e-01	1.13e-01	0.57	-1.58
b0357	frmR	CDS	246	-0.91	8.78e-03	3.06e-03	0.31	-2.96
b0416	nusB	CDS	4395	-0.91	2.95e-04	6.53e-05	0.23	-3.99
b0549	ybcO	CDS	2	-0.91	6.09e-01	4.95e-01	1.34	-0.68
b1086	rluC	CDS	2430	-0.91	2.42e-03	7.12e-04	0.27	-3.38
b1138	ymfE	CDS	307	-0.91	3.31e-02	1.46e-02	0.37	-2.44
b1304	pspA	CDS	612	-0.91	5.99e-02	2.91e-02	0.42	-2.18
b1804	rnd	CDS	1215	-0.91	2.45e-16	9.06e-18	0.11	-8.59
b1888	cheA	CDS	81	-0.91	2.53e-03	7.50e-04	0.27	-3.37
b1923	fliC	CDS	764	-0.91	2.55e-02	1.07e-02	0.36	-2.55
b2289	lrhA	CDS	1267	-0.91	4.57e-02	2.12e-02	0.4	-2.3
b2427	murR	CDS	100	-0.91	1.08e-03	2.88e-04	0.25	-3.63
b3506	slp	CDS	2654	-0.91	4.46e-01	3.33e-01	0.94	-0.97
b3653	gltS	CDS	1054	-0.91	1.29e-02	4.84e-03	0.32	-2.82
b3663	yicN	CDS	232	-0.91	3.05e-04	6.78e-05	0.23	-3.98
b4097	phnK	CDS	5	-0.91	4.45e-01	3.32e-01	0.94	-0.97
b4429	sokB	ncRNA	109	-0.91	7.90e-02	4.04e-02	0.44	-2.05
b4575	yjgX	pseudo	420	-0.91	3.10e-02	1.34e-02	0.37	-2.47
b0237	pepD	CDS	7380	-0.92	1.04e-07	1.13e-08	0.16	-5.71
b1132	hflD	CDS	1948	-0.92	2.16e-04	4.56e-05	0.23	-4.08
b1883	cheB	CDS	29	-0.92	1.01e-01	5.43e-02	0.48	-1.92
b2235	nrdB	CDS	2409	-0.92	7.44e-02	3.77e-02	0.44	-2.08
b3155	yhbQ	CDS	103	-0.92	1.09e-03	2.91e-04	0.25	-3.62
b3638	yicR	CDS	362	-0.92	4.75e-02	2.23e-02	0.4	-2.29
b4316	fimC	CDS	592	-0.92	6.46e-02	3.18e-02	0.43	-2.15
b4410	ecnA	CDS	518	-0.92	1.33e-03	3.60e-04	0.26	-3.57
b4481	rffT	CDS	884	-0.92	5.64e-04	1.38e-04	0.24	-3.81
b0523	purE	CDS	2192	-0.93	2.21e-01	1.38e-01	0.62	-1.48
b0568	nfrA	CDS	435	-0.93	1.26e-02	4.72e-03	0.33	-2.83
b2174	lpxT	CDS	760	-0.93	1.83e-02	7.36e-03	0.35	-2.68
b3499	rlmJ	CDS	1194	-0.93	2.25e-06	3.09e-07	0.18	-5.12
b3782	rhoL	CDS	1584	-0.93	5.20e-07	6.36e-08	0.17	-5.41
b3793	wzyE	CDS	621	-0.93	4.23e-05	7.49e-06	0.21	-4.48
b0055	djlA	CDS	906	-0.94	4.98e-14	2.43e-15	0.12	-7.92
b2349	intS	CDS	315	-0.94	3.12e-02	1.36e-02	0.38	-2.47
b2586	yfiM	CDS	153	-0.94	3.22e-03	9.97e-04	0.29	-3.29
b3697	yidA	CDS	1474	-0.94	5.32e-04	1.29e-04	0.24	-3.83
b3827	bioP	CDS	695	-0.94	3.88e-04	9.01e-05	0.24	-3.92
b3860	dsbA	CDS	4115	-0.94	1.38e-02	5.22e-03	0.34	-2.79
b0398	sbcD	CDS	444	-0.95	1.35e-04	2.71e-05	0.23	-4.2
b0901	ycaK	CDS	44	-0.95	8.09e-02	4.17e-02	0.46	-2.04
b1530	marR	CDS	150	-0.95	3.16e-04	7.08e-05	0.24	-3.97
b2185	rplY	CDS	17617	-0.95	2.08e-03	5.97e-04	0.28	-3.43
b3057	bacA	CDS	976	-0.95	3.46e-03	1.08e-03	0.29	-3.27
b3648	gmk	CDS	3018	-0.95	2.66e-06	3.71e-07	0.19	-5.08
b3699	gyrB	CDS	6909	-0.95	2.62e-05	4.44e-06	0.21	-4.59
b3712	yieE	CDS	576	-0.95	7.94e-02	4.07e-02	0.46	-2.05
b4372	holD	CDS	535	-0.95	1.13e-03	3.02e-04	0.26	-3.61
b0807	rlmF	CDS	935	-0.96	5.02e-04	1.20e-04	0.25	-3.85
b0960	yccS	CDS	1450	-0.96	2.36e-04	5.08e-05	0.24	-4.05
b2197	ccmE	CDS	306	-0.96	7.66e-02	3.89e-02	0.47	-2.06
b2321	flk	CDS	576	-0.96	3.55e-08	3.62e-09	0.16	-5.9
b2618	yfjF	CDS	653	-0.96	4.52e-03	1.44e-03	0.3	-3.19
b2620	smpB	CDS	2154	-0.96	6.37e-04	1.59e-04	0.26	-3.78
b3689	yidR	CDS	433	-0.96	1.70e-06	2.31e-07	0.19	-5.17
b4002	zraP	CDS	9	-0.96	3.98e-01	2.87e-01	0.9	-1.06
b4050	pspG	CDS	66	-0.96	4.63e-02	2.16e-02	0.42	-2.3
b4373	rimI	CDS	647	-0.96	2.93e-06	4.11e-07	0.19	-5.06
b0406	tgt	CDS	4753	-0.97	2.79e-06	3.91e-07	0.19	-5.07
b1879	flhA	CDS	225	-0.97	2.47e-05	4.15e-06	0.21	-4.6
b3967	murI	CDS	1317	-0.97	5.40e-05	9.89e-06	0.22	-4.42
b0009	mog	CDS	873	-0.98	1.45e-04	2.96e-05	0.24	-4.18
b0247	ykfG	CDS	2	-0.98	7.31e-01	6.36e-01	2.08	-0.47
b0853	ybjN	CDS	1301	-0.98	2.83e-04	6.22e-05	0.24	-4
b0893	serS	CDS	11363	-0.98	2.31e-05	3.84e-06	0.21	-4.62
b1125	potB	CDS	994	-0.98	2.65e-04	5.81e-05	0.24	-4.02
b2581	yfiF	CDS	2738	-0.98	5.09e-04	1.22e-04	0.25	-3.84
b3786	wecB	CDS	1980	-0.98	2.41e-07	2.79e-08	0.18	-5.55
b4314	fimA	CDS	10478	-0.98	1.66e-03	4.67e-04	0.28	-3.5
b0577	ybdG	CDS	949	-0.99	2.98e-06	4.21e-07	0.2	-5.06
b2330	prmB	CDS	2248	-0.99	1.15e-03	3.09e-04	0.27	-3.61
b0194	proS	CDS	11091	-1	1.51e-02	5.81e-03	0.36	-2.76
b0680	glnS	CDS	7084	-1	3.10e-03	9.54e-04	0.3	-3.3
b1789	yeaL	CDS	182	-1	3.67e-05	6.38e-06	0.22	-4.51
b2033	wbbJ	CDS	1926	-1	2.23e-04	4.72e-05	0.25	-4.07
b2551	glyA	CDS	31811	-1	7.15e-02	3.59e-02	0.48	-2.1
b2607	trmD	CDS	45277	-1	7.81e-03	2.66e-03	0.33	-3
b3470	tusA	CDS	440	-1	2.72e-02	1.15e-02	0.4	-2.53
b3492	yhiN	CDS	1063	-1	1.63e-03	4.56e-04	0.28	-3.51
b3514	mdtF	CDS	1926	-1	3.22e-01	2.20e-01	0.81	-1.23
b3619	rfaD	CDS	3460	-1	2.11e-03	6.08e-04	0.29	-3.43
b3704	rnpA	CDS	8766	-1	4.06e-06	5.88e-07	0.2	-5
b3965	trmA	CDS	1533	-1	1.77e-05	2.83e-06	0.21	-4.68
b4371	rsmC	CDS	1518	-1	3.79e-05	6.63e-06	0.22	-4.51
b4469	ygiQ	CDS	3286	-1	4.09e-08	4.21e-09	0.17	-5.88
b4556	ysdC	pseudo	14	-1	2.51e-01	1.61e-01	0.72	-1.4
b0246	yafW	CDS	1	-1.01	7.46e-01	6.57e-01	2.28	-0.44
b0636	rlmH	CDS	2147	-1.01	5.71e-04	1.41e-04	0.26	-3.81
b0910	cmk	CDS	2648	-1.01	5.27e-06	7.75e-07	0.2	-4.94
b1210	hemA	CDS	2634	-1.01	8.01e-06	1.21e-06	0.21	-4.85
b2398	yfeC	CDS	251	-1.01	1.20e-02	4.44e-03	0.35	-2.85
b2927	epd	CDS	3762	-1.01	1.80e-02	7.19e-03	0.38	-2.69
b3443	yrhA	pseudo	60	-1.01	6.88e-02	3.43e-02	0.48	-2.12
b3472	dcrB	CDS	2773	-1.01	5.71e-03	1.88e-03	0.32	-3.11
b3634	coaD	CDS	582	-1.01	1.15e-03	3.08e-04	0.28	-3.61
b3662	nepI	CDS	365	-1.01	7.32e-02	3.70e-02	0.48	-2.09
b3928	zapB	CDS	5137	-1.01	6.48e-03	2.17e-03	0.33	-3.07
b4046	zur	CDS	724	-1.01	4.87e-10	3.87e-11	0.15	-6.61
b0482	ybaP	CDS	514	-1.02	5.28e-05	9.65e-06	0.23	-4.42
b1047	opgC	CDS	562	-1.02	1.16e-02	4.23e-03	0.36	-2.86
b1613	manA	CDS	1671	-1.02	3.48e-03	1.09e-03	0.31	-3.27
b2027	wzzB	CDS	7080	-1.02	4.03e-05	7.08e-06	0.23	-4.49
b2199	ccmC	CDS	345	-1.02	9.60e-02	5.08e-02	0.52	-1.95
b4355	tsr	CDS	207	-1.02	2.94e-03	9.00e-04	0.31	-3.32
b0473	htpG	CDS	4012	-1.03	2.97e-02	1.28e-02	0.42	-2.49
b1716	rplT	CDS	55194	-1.03	3.00e-03	9.21e-04	0.31	-3.31
b1842	holE	CDS	230	-1.03	4.63e-02	2.15e-02	0.45	-2.3
b2533	suhB	CDS	4874	-1.03	2.75e-03	8.31e-04	0.31	-3.34
b3050	yqiJ	CDS	35	-1.03	1.79e-01	1.07e-01	0.64	-1.61
b3838	tatB	CDS	3053	-1.03	2.08e-04	4.37e-05	0.25	-4.09
b0104	guaC	CDS	3538	-1.04	4.52e-02	2.09e-02	0.45	-2.31
b1850	eda	CDS	3192	-1.04	1.79e-02	7.15e-03	0.39	-2.69
b2236	yfaE	CDS	722	-1.04	4.50e-02	2.08e-02	0.45	-2.31
b2606	rplS	CDS	32190	-1.04	8.86e-03	3.10e-03	0.35	-2.96
b3188	sfsB	CDS	165	-1.04	1.12e-02	4.06e-03	0.36	-2.87
b3229	sspA	CDS	7079	-1.04	4.08e-16	1.59e-17	0.12	-8.52
b3260	dusB	CDS	10206	-1.04	5.51e-04	1.35e-04	0.27	-3.82
b3955	eptC	CDS	2320	-1.04	3.92e-02	1.77e-02	0.44	-2.37
b4053	alr	CDS	1974	-1.04	4.06e-16	1.58e-17	0.12	-8.52
b4653	yicT	pseudo	14	-1.04	4.01e-01	2.91e-01	0.98	-1.06
b0099	mutT	CDS	258	-1.05	1.14e-04	2.23e-05	0.25	-4.24
b1063	yceB	CDS	795	-1.05	9.52e-05	1.83e-05	0.24	-4.29
b2503	pdeF	CDS	92	-1.05	6.85e-03	2.31e-03	0.34	-3.05
b4417	rybB	ncRNA	74	-1.05	5.32e-03	1.74e-03	0.34	-3.13
b4753	yqfH	CDS	1	-1.05	8.37e-01	7.72e-01	3.61	-0.29
b0629	ybeF	CDS	42	-1.06	2.18e-02	8.96e-03	0.41	-2.61
b1089	rpmF	CDS	23818	-1.06	3.90e-03	1.23e-03	0.33	-3.23
b1907	tyrP	CDS	376	-1.06	2.95e-06	4.15e-07	0.21	-5.06
b2034	wbbI	CDS	2853	-1.06	2.80e-04	6.14e-05	0.26	-4.01
b2214	ftp	CDS	401	-1.06	3.62e-06	5.20e-07	0.21	-5.02
b2324	mnmC	CDS	867	-1.06	2.56e-03	7.65e-04	0.32	-3.37
b2415	ptsH	CDS	12526	-1.06	7.73e-02	3.94e-02	0.51	-2.06
b2614	grpE	CDS	4917	-1.06	7.20e-03	2.44e-03	0.35	-3.03
b2718	hycH	CDS	151	-1.06	6.36e-02	3.12e-02	0.49	-2.15
b3641	slmA	CDS	1458	-1.06	8.14e-03	2.79e-03	0.35	-2.99
b3972	murB	CDS	1595	-1.06	1.89e-07	2.13e-08	0.19	-5.6
b0190	yaeQ	CDS	493	-1.07	1.03e-09	8.46e-11	0.17	-6.49
b0522	purK	CDS	5330	-1.07	1.66e-01	9.83e-02	0.65	-1.65
b0911	rpsA	CDS	123670	-1.07	1.30e-02	4.87e-03	0.38	-2.82
b1147	ymfL	CDS	216	-1.07	4.17e-02	1.90e-02	0.46	-2.34
b1895	uspC	CDS	210	-1.07	3.55e-03	1.11e-03	0.33	-3.26
b3061	ttdA	CDS	10	-1.07	2.12e-01	1.31e-01	0.7	-1.51
b3168	infB	CDS	24047	-1.07	3.84e-04	8.89e-05	0.27	-3.92
b3342	rpsL	CDS	33645	-1.07	9.58e-03	3.39e-03	0.37	-2.93
b3836	tatA	CDS	3074	-1.07	2.11e-03	6.08e-04	0.31	-3.43
b3916	pfkA	CDS	8130	-1.07	1.49e-03	4.13e-04	0.3	-3.53
b4349	hsdM	CDS	1582	-1.07	7.05e-07	8.92e-08	0.2	-5.35
b2200	ccmB	CDS	174	-1.08	1.96e-01	1.19e-01	0.69	-1.56
b2752	cysD	CDS	5020	-1.08	4.41e-01	3.28e-01	1.11	-0.98
b3539	yhjV	CDS	425	-1.08	5.32e-04	1.29e-04	0.28	-3.83
