Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b3663	yicN	CDS	232	-1.07	1.04e-05	2.38e-06	0.23	-4.72
b3791	wecE	CDS	1249	-1.07	2.37e-14	1.31e-15	0.13	-7.99
b3884	yihW	CDS	369	-1.07	1.59e-02	7.65e-03	0.4	-2.67
b4150	ampC	CDS	419	-1.07	5.92e-08	8.49e-09	0.19	-5.76
b4286	yjhV	pseudo	3	-1.07	4.18e-01	3.28e-01	1.09	-0.98
b4680	ypdK	CDS	146	-1.07	9.08e-02	5.42e-02	0.55	-1.93
b2230	yfaA	CDS	115	-1.08	7.48e-05	2.05e-05	0.25	-4.26
b3170	rimP	CDS	4284	-1.08	4.11e-04	1.33e-04	0.28	-3.82
b3190	ibaG	CDS	680	-1.08	3.27e-05	8.30e-06	0.24	-4.46
b3639	dfp	CDS	1560	-1.08	2.12e-05	5.16e-06	0.24	-4.56
b4018	iclR	CDS	1826	-1.08	1.58e-04	4.62e-05	0.26	-4.07
b4021	pepE	CDS	1096	-1.08	1.32e-01	8.29e-02	0.62	-1.73
b4080	mdtP	CDS	21	-1.08	4.48e-02	2.43e-02	0.48	-2.25
b0264	insB-2	CDS	110	-1.09	1.15e-02	5.31e-03	0.39	-2.79
b0295	ykgL	CDS	15	-1.09	9.82e-02	5.94e-02	0.58	-1.89
b2251	nudI	CDS	191	-1.09	1.48e-04	4.29e-05	0.27	-4.09
b2286	nuoC	CDS	8395	-1.09	6.19e-06	1.33e-06	0.23	-4.83
b2968	yghD	CDS	51	-1.09	1.27e-02	5.98e-03	0.4	-2.75
b3019	parC	CDS	3257	-1.09	8.32e-06	1.85e-06	0.23	-4.77
b3342	rpsL	CDS	33645	-1.09	6.45e-03	2.79e-03	0.37	-2.99
b3731	atpC	CDS	15571	-1.09	1.18e-03	4.20e-04	0.31	-3.53
b4366	bglJ	CDS	14	-1.09	1.04e-01	6.30e-02	0.59	-1.86
b0097	secM	CDS	1493	-1.1	2.38e-33	2.24e-35	0.09	-12.41
b0416	nusB	CDS	4395	-1.1	6.95e-06	1.52e-06	0.23	-4.81
b1090	plsX	CDS	12778	-1.1	1.50e-05	3.54e-06	0.24	-4.64
b1759	nudG	CDS	124	-1.1	1.89e-02	9.24e-03	0.42	-2.6
b1842	holE	CDS	230	-1.1	2.80e-02	1.44e-02	0.45	-2.45
b2686	emrB	CDS	945	-1.1	3.16e-13	2.05e-14	0.14	-7.65
b2895	fldB	CDS	1199	-1.1	3.11e-07	5.12e-08	0.2	-5.45
b3626	waaJ	CDS	838	-1.1	1.02e-05	2.32e-06	0.23	-4.72
b3816	corA	CDS	1283	-1.1	3.87e-04	1.23e-04	0.29	-3.84
b0147	thpR	CDS	148	-1.11	9.01e-04	3.13e-04	0.31	-3.6
b0181	lpxA	CDS	6690	-1.11	1.91e-04	5.65e-05	0.28	-4.03
b0544	ybcK	CDS	29	-1.11	5.87e-02	3.31e-02	0.52	-2.13
b3634	coaD	CDS	582	-1.11	2.15e-04	6.47e-05	0.28	-4
b3649	rpoZ	CDS	3396	-1.11	3.38e-08	4.64e-09	0.19	-5.86
b4375	prfC	CDS	5775	-1.11	4.09e-04	1.32e-04	0.29	-3.82
b4409	blr	CDS	95	-1.11	2.10e-02	1.04e-02	0.43	-2.56
b0905	ycaO	CDS	2959	-1.12	1.23e-03	4.40e-04	0.32	-3.51
b1211	prfA	CDS	1962	-1.12	6.85e-12	5.30e-13	0.15	-7.22
b2398	yfeC	CDS	251	-1.12	3.94e-03	1.63e-03	0.35	-3.15
b3193	mlaD	CDS	1203	-1.12	3.09e-07	5.09e-08	0.2	-5.45
b4039	ubiC	CDS	549	-1.12	2.04e-04	6.10e-05	0.28	-4.01
b4373	rimI	CDS	647	-1.12	2.94e-08	3.99e-09	0.19	-5.88
b4440	ryfA	ncRNA	231	-1.12	2.88e-02	1.48e-02	0.46	-2.44
b0275	insA-3	CDS	63	-1.13	5.79e-04	1.93e-04	0.3	-3.73
b1190	dadX	CDS	1262	-1.13	1.13e-03	4.02e-04	0.32	-3.54
b1877	yecT	CDS	48	-1.13	1.18e-02	5.45e-03	0.41	-2.78
b2298	yfcC	CDS	497	-1.13	7.35e-02	4.26e-02	0.56	-2.03
b3048	yqiI	CDS	23	-1.13	3.32e-02	1.74e-02	0.48	-2.38
b3168	infB	CDS	24047	-1.13	1.31e-04	3.74e-05	0.27	-4.12
b4133	cadC	CDS	181	-1.13	1.42e-03	5.16e-04	0.33	-3.47
b4445	omrB	ncRNA	7	-1.13	4.29e-01	3.38e-01	1.18	-0.96
b0001	thrL	CDS	307	-1.14	6.47e-04	2.18e-04	0.31	-3.7
b0180	fabZ	CDS	4169	-1.14	3.26e-06	6.67e-07	0.23	-4.97
b0274	insB-3	CDS	108	-1.14	8.27e-03	3.67e-03	0.39	-2.91
b0954	fabA	CDS	8542	-1.14	9.06e-04	3.15e-04	0.32	-3.6
b1623	add	CDS	767	-1.14	1.89e-01	1.26e-01	0.74	-1.53
b2534	yfhR	CDS	68	-1.14	2.34e-01	1.63e-01	0.82	-1.39
b2747	ispD	CDS	1079	-1.14	3.16e-09	3.66e-10	0.18	-6.27
b3264	envR	CDS	4	-1.14	5.55e-01	4.66e-01	1.57	-0.73
b3343	tusB	CDS	348	-1.14	2.98e-05	7.52e-06	0.26	-4.48
b3865	yihA	CDS	1887	-1.14	2.33e-04	7.07e-05	0.29	-3.97
b3869	glnL	CDS	2061	-1.14	1.08e-05	2.49e-06	0.24	-4.71
b0469	apt	CDS	2629	-1.15	3.44e-10	3.32e-11	0.17	-6.63
b1054	lpxL	CDS	1140	-1.15	5.22e-10	5.18e-11	0.18	-6.57
b2165	psuG	CDS	46	-1.15	3.57e-01	2.71e-01	1.05	-1.1
b2576	srmB	CDS	2218	-1.15	6.14e-06	1.32e-06	0.24	-4.84
b2839	lysR	CDS	157	-1.15	8.87e-05	2.47e-05	0.27	-4.22
b3066	dnaG	CDS	5109	-1.15	5.80e-11	5.05e-12	0.17	-6.9
b3167	rbfA	CDS	1406	-1.15	2.35e-05	5.77e-06	0.25	-4.53
b3445	insB-6	CDS	33	-1.15	7.59e-02	4.43e-02	0.57	-2.01
b3696	yidX	CDS	100	-1.15	1.87e-03	7.16e-04	0.34	-3.38
b3821	pldA	CDS	1216	-1.15	1.28e-06	2.39e-07	0.22	-5.17
b4410	ecnA	CDS	518	-1.15	2.68e-05	6.70e-06	0.26	-4.5
b4508	peaD	pseudo	11	-1.15	2.59e-01	1.83e-01	0.86	-1.33
b4685	yrbN	CDS	847	-1.15	8.94e-03	4.01e-03	0.4	-2.88
b0921	cmoM	CDS	1075	-1.16	1.84e-07	2.92e-08	0.21	-5.55
b1617	uidA	CDS	58	-1.16	1.34e-01	8.45e-02	0.67	-1.73
b2149	mglA	CDS	599	-1.16	3.30e-01	2.48e-01	1.01	-1.16
b2200	ccmB	CDS	174	-1.16	1.46e-01	9.32e-02	0.69	-1.68
b2706	gutM	CDS	16	-1.16	1.18e-01	7.29e-02	0.64	-1.79
b2777	queE	CDS	759	-1.16	6.11e-07	1.07e-07	0.22	-5.31
b3339	tufA	CDS	135398	-1.16	5.10e-03	2.16e-03	0.38	-3.07
b3417	malP	CDS	1659	-1.16	4.25e-02	2.29e-02	0.51	-2.28
b3651	trmH	CDS	1177	-1.16	1.18e-11	9.35e-13	0.16	-7.14
b3921	yiiR	CDS	186	-1.16	1.97e-03	7.59e-04	0.34	-3.37
b0141	yadN	CDS	8	-1.17	3.73e-01	2.87e-01	1.1	-1.06
b2066	udk	CDS	1345	-1.17	1.27e-02	5.97e-03	0.42	-2.75
b2733	mutS	CDS	1666	-1.17	1.81e-03	6.86e-04	0.34	-3.4
b2957	ansB	CDS	1832	-1.17	2.20e-03	8.57e-04	0.35	-3.33
b3390	aroK	CDS	5215	-1.17	1.03e-07	1.56e-08	0.21	-5.65
b4651	yibW	pseudo	9	-1.17	2.78e-01	2.00e-01	0.92	-1.28
b0021	insB-1	CDS	64	-1.18	4.80e-02	2.63e-02	0.53	-2.22
b0172	frr	CDS	10823	-1.18	8.75e-04	3.02e-04	0.33	-3.61
b0190	yaeQ	CDS	493	-1.18	1.19e-11	9.43e-13	0.17	-7.14
b0621	dcuC	CDS	550	-1.18	2.47e-02	1.25e-02	0.47	-2.5
b0911	rpsA	CDS	123670	-1.18	4.22e-03	1.75e-03	0.38	-3.13
b1137	ymfD	CDS	417	-1.18	1.64e-02	7.89e-03	0.45	-2.66
b1504	ydeS	CDS	5	-1.18	3.30e-01	2.48e-01	1.02	-1.16
b2260	menE	CDS	1595	-1.18	4.27e-06	8.91e-07	0.24	-4.91
b3605	lldD	CDS	366	-1.18	8.03e-02	4.73e-02	0.59	-1.98
b4162	orn	CDS	742	-1.18	1.72e-04	5.07e-05	0.29	-4.05
b0322	yahH	CDS	7	-1.19	2.94e-01	2.14e-01	0.96	-1.24
b0842	mdfA	CDS	937	-1.19	2.26e-02	1.13e-02	0.47	-2.53
b1244	oppB	CDS	6030	-1.19	9.23e-03	4.15e-03	0.42	-2.87
b2201	ccmA	CDS	482	-1.19	1.12e-01	6.89e-02	0.65	-1.82
b2748	ftsB	CDS	985	-1.19	1.12e-09	1.20e-10	0.19	-6.44
b2956	yggM	CDS	26	-1.19	3.93e-02	2.10e-02	0.52	-2.31
b4048	yjbM	CDS	9	-1.19	1.71e-01	1.12e-01	0.75	-1.59
b0477	gsk	CDS	2080	-1.2	1.70e-04	5.00e-05	0.29	-4.06
b2322	yfcJ	CDS	242	-1.2	3.17e-06	6.45e-07	0.24	-4.98
b2803	fucK	CDS	101	-1.2	5.71e-03	2.44e-03	0.39	-3.03
b3472	dcrB	CDS	2773	-1.2	6.30e-04	2.11e-04	0.32	-3.71
b3618	htrL	CDS	835	-1.2	2.64e-04	8.08e-05	0.31	-3.94
b4504	ykfH	CDS	1	-1.2	8.06e-01	7.45e-01	3.7	-0.33
b2215	ompC	CDS	124306	-1.21	1.01e-04	2.86e-05	0.29	-4.18
b2961	mutY	CDS	1098	-1.21	1.82e-07	2.87e-08	0.22	-5.55
b3018	plsC	CDS	906	-1.21	5.20e-14	3.07e-15	0.15	-7.89
b3260	dusB	CDS	10206	-1.21	3.45e-05	8.81e-06	0.27	-4.44
b3625	waaY	CDS	578	-1.21	5.22e-08	7.44e-09	0.21	-5.78
b3648	gmk	CDS	3018	-1.21	8.94e-10	9.33e-11	0.19	-6.48
b4044	dinF	CDS	618	-1.21	7.88e-06	1.74e-06	0.25	-4.78
b4198	ulaF	CDS	62	-1.21	3.85e-03	1.58e-03	0.38	-3.16
b4365	yjjQ	CDS	7	-1.21	3.26e-01	2.44e-01	1.04	-1.17
b4481	rffT	CDS	884	-1.21	2.68e-06	5.37e-07	0.24	-5.01
b0983	gfcE	CDS	72	-1.22	2.81e-06	5.67e-07	0.24	-5
b1212	prmC	CDS	708	-1.22	1.20e-07	1.84e-08	0.22	-5.63
b1213	ychQ	CDS	261	-1.22	1.80e-03	6.84e-04	0.36	-3.4
b2297	pta	CDS	17517	-1.22	6.30e-02	3.60e-02	0.58	-2.1
b2937	speB	CDS	1954	-1.22	7.27e-04	2.47e-04	0.33	-3.67
b3043	ygiL	CDS	27	-1.22	3.09e-02	1.60e-02	0.51	-2.41
b3843	ubiD	CDS	3480	-1.22	2.38e-08	3.18e-09	0.21	-5.92
b3862	yihG	CDS	293	-1.22	1.18e-03	4.20e-04	0.35	-3.53
b4559	ghoT	CDS	53	-1.22	1.94e-01	1.30e-01	0.81	-1.51
b0184	dnaE	CDS	5812	-1.23	1.61e-08	2.10e-09	0.2	-5.99
b0249	ykfF	CDS	3	-1.23	3.18e-01	2.36e-01	1.03	-1.18
b0985	gfcC	CDS	37	-1.23	8.66e-04	2.99e-04	0.34	-3.62
b1317	ycjU	CDS	6	-1.23	4.25e-01	3.34e-01	1.27	-0.97
b2339	yfcV	CDS	6	-1.23	2.83e-01	2.05e-01	0.97	-1.27
b2552	hmp	CDS	264	-1.23	2.78e-04	8.55e-05	0.31	-3.93
b2558	mltF	CDS	334	-1.23	5.05e-07	8.75e-08	0.23	-5.35
b3121	yhaC	CDS	12	-1.23	2.15e-01	1.48e-01	0.85	-1.45
b3176	glmM	CDS	4931	-1.23	5.25e-04	1.73e-04	0.33	-3.76
b3188	sfsB	CDS	165	-1.23	1.77e-03	6.70e-04	0.36	-3.4
b3672	ivbL	CDS	153	-1.23	1.25e-01	7.82e-02	0.7	-1.76
b3684	yidP	CDS	22	-1.23	4.26e-03	1.77e-03	0.39	-3.13
b3839	tatC	CDS	2679	-1.23	2.54e-07	4.13e-08	0.22	-5.49
b3981	secE	CDS	6209	-1.23	1.18e-07	1.81e-08	0.22	-5.63
b4371	rsmC	CDS	1518	-1.23	1.98e-07	3.16e-08	0.22	-5.53
b4643	pawZ	pseudo	10	-1.23	2.98e-01	2.19e-01	1	-1.23
b2802	fucI	CDS	136	-1.24	2.26e-02	1.13e-02	0.49	-2.53
b1094	acpP	CDS	43338	-1.25	1.85e-03	7.07e-04	0.37	-3.39
b2263	menH	CDS	291	-1.25	2.91e-07	4.77e-08	0.23	-5.46
b2518	ndk	CDS	3486	-1.25	2.04e-02	1.01e-02	0.48	-2.57
b2533	suhB	CDS	4874	-1.25	1.83e-04	5.40e-05	0.31	-4.04
b3155	yhbQ	CDS	103	-1.25	2.98e-06	6.04e-07	0.25	-4.99
b3640	dut	CDS	2166	-1.25	1.42e-03	5.20e-04	0.36	-3.47
b4558	yifL	CDS	564	-1.25	1.67e-04	4.91e-05	0.31	-4.06
b0157	yadS	CDS	373	-1.26	6.16e-04	2.06e-04	0.34	-3.71
b0637	rsfS	CDS	1671	-1.26	9.47e-06	2.14e-06	0.27	-4.74
b1863	ruvC	CDS	2306	-1.26	1.96e-07	3.13e-08	0.23	-5.53
b1893	insB-5	CDS	60	-1.26	3.42e-02	1.80e-02	0.53	-2.37
b2832	ygdQ	CDS	570	-1.26	5.30e-13	3.52e-14	0.17	-7.58
b3502	arsB	CDS	75	-1.26	1.50e-02	7.14e-03	0.47	-2.69
b3602	yibL	CDS	1025	-1.26	4.85e-04	1.58e-04	0.33	-3.78
b3700	recF	CDS	1161	-1.26	1.88e-09	2.11e-10	0.2	-6.35
b4383	deoB	CDS	4305	-1.26	1.62e-04	4.75e-05	0.31	-4.07
b4418	sraB	ncRNA	329	-1.26	5.28e-03	2.24e-03	0.41	-3.06
b4710	insB9	CDS	60	-1.26	3.42e-02	1.80e-02	0.53	-2.37
b3259	prmA	CDS	1192	-1.27	2.33e-04	7.06e-05	0.32	-3.97
b3741	mnmG	CDS	4790	-1.27	3.46e-09	4.02e-10	0.2	-6.25
b0895	dmsB	CDS	662	-1.28	7.59e-02	4.42e-02	0.64	-2.01
b0899	ycaM	CDS	94	-1.28	4.72e-03	1.98e-03	0.41	-3.09
b2582	trxC	CDS	660	-1.28	2.17e-07	3.48e-08	0.23	-5.52
b2991	hybF	CDS	247	-1.28	1.90e-02	9.31e-03	0.49	-2.6
b3058	folB	CDS	211	-1.28	4.06e-04	1.30e-04	0.33	-3.83
b3982	nusG	CDS	9514	-1.28	1.45e-04	4.19e-05	0.31	-4.1
b4650	yibS	pseudo	7	-1.28	3.57e-01	2.72e-01	1.16	-1.1
b0081	mraZ	CDS	1512	-1.29	1.12e-08	1.43e-09	0.21	-6.05
b0238	gpt	CDS	3588	-1.29	1.41e-02	6.69e-03	0.48	-2.71
b3859	srkA	CDS	2688	-1.29	2.38e-05	5.85e-06	0.28	-4.53
b4001	yjaH	CDS	1353	-1.29	4.06e-04	1.30e-04	0.34	-3.83
b0464	acrR	CDS	192	-1.3	6.69e-03	2.91e-03	0.44	-2.98
b0636	rlmH	CDS	2147	-1.3	3.68e-06	7.62e-07	0.26	-4.94
b1095	fabF	CDS	21160	-1.3	1.28e-06	2.41e-07	0.25	-5.16
b3177	folP	CDS	993	-1.3	2.45e-04	7.47e-05	0.33	-3.96
b3194	mlaE	CDS	1303	-1.3	2.55e-07	4.16e-08	0.24	-5.48
b4482	yigE	CDS	35	-1.3	1.36e-02	6.45e-03	0.48	-2.72
b4627	ykfL	pseudo	3	-1.3	2.11e-01	1.44e-01	0.89	-1.46
b0434	yajG	CDS	2379	-1.31	1.01e-03	3.56e-04	0.37	-3.57
b1077	flgF	CDS	390	-1.31	4.08e-04	1.31e-04	0.34	-3.82
b2171	yeiP	CDS	1852	-1.31	4.54e-03	1.90e-03	0.42	-3.11
b2187	yejL	CDS	645	-1.31	2.72e-06	5.48e-07	0.26	-5.01
b4349	hsdM	CDS	1582	-1.31	5.89e-10	5.96e-11	0.2	-6.54
b4462	ygaQ	pseudo	14	-1.31	3.55e-02	1.87e-02	0.56	-2.35
b0038	caiB	CDS	169	-1.32	4.17e-07	7.09e-08	0.25	-5.39
b0635	mrdA	CDS	2754	-1.32	2.41e-11	2.00e-12	0.19	-7.03
b3162	deaD	CDS	17333	-1.32	6.03e-05	1.60e-05	0.31	-4.31
b3340	fusA	CDS	177177	-1.32	2.74e-03	1.09e-03	0.4	-3.27
b3787	wecC	CDS	2541	-1.32	8.99e-14	5.48e-15	0.17	-7.82
b4072	nrfC	CDS	72	-1.32	2.88e-02	1.48e-02	0.54	-2.44
b0310	ykgH	CDS	20	-1.33	2.78e-01	2.00e-01	1.04	-1.28
b1203	ychF	CDS	4889	-1.33	3.62e-03	1.48e-03	0.42	-3.18
b2992	hybE	CDS	732	-1.33	3.00e-02	1.55e-02	0.55	-2.42
b3443	yrhA	pseudo	60	-1.33	1.08e-02	4.97e-03	0.47	-2.81
b3624	waaZ	CDS	551	-1.33	2.85e-06	5.76e-07	0.27	-5
b3785	wzzE	CDS	2423	-1.33	3.39e-16	1.40e-17	0.16	-8.54
b3792	wzxE	CDS	1031	-1.33	3.44e-10	3.32e-11	0.2	-6.63
b4052	dnaB	CDS	3297	-1.33	2.63e-14	1.47e-15	0.17	-7.98
b4086	alsC	CDS	16	-1.33	1.83e-01	1.21e-01	0.86	-1.55
b4325	yjiC	CDS	18	-1.33	2.83e-01	2.05e-01	1.05	-1.27
b0171	pyrH	CDS	5117	-1.34	4.07e-05	1.05e-05	0.3	-4.41
b0797	rhlE	CDS	2441	-1.34	4.33e-04	1.40e-04	0.35	-3.81
b3107	yhaL	CDS	129	-1.34	3.45e-06	7.12e-07	0.27	-4.96
b3399	yrfG	CDS	691	-1.34	1.66e-07	2.59e-08	0.24	-5.57
b3501	arsR	CDS	45	-1.34	8.85e-03	3.96e-03	0.46	-2.88
b3613	envC	CDS	1784	-1.34	2.40e-12	1.73e-13	0.18	-7.37
b4348	hsdS	CDS	1162	-1.34	4.83e-10	4.79e-11	0.2	-6.58
b0554	essD	CDS	56	-1.35	5.14e-03	2.17e-03	0.44	-3.07
b0833	pdeI	CDS	1264	-1.35	1.07e-03	3.79e-04	0.38	-3.55
b1717	rpmI	CDS	34291	-1.35	6.48e-05	1.75e-05	0.31	-4.3
b2581	yfiF	CDS	2738	-1.35	6.81e-07	1.20e-07	0.25	-5.29
b2583	yfiP	CDS	246	-1.35	2.41e-07	3.90e-08	0.24	-5.5
b3873	yihM	CDS	175	-1.35	8.97e-02	5.35e-02	0.7	-1.93
b4350	hsdR	CDS	3179	-1.35	1.30e-09	1.40e-10	0.21	-6.42
b0402	proY	CDS	1395	-1.36	7.08e-16	3.13e-17	0.16	-8.44
b0423	thiI	CDS	2833	-1.36	4.73e-09	5.67e-10	0.22	-6.2
b0455	ffs	ncRNA	14	-1.36	3.16e-01	2.35e-01	1.15	-1.19
b0759	galE	CDS	1471	-1.36	2.56e-03	1.01e-03	0.41	-3.29
b1608	rstA	CDS	733	-1.36	2.10e-04	6.31e-05	0.34	-4
b1943	fliK	CDS	133	-1.36	5.33e-04	1.76e-04	0.36	-3.75
b2619	ratA	CDS	900	-1.36	1.59e-07	2.47e-08	0.24	-5.58
b2856	ygeL	pseudo	1	-1.36	8.00e-01	7.38e-01	4.08	-0.33
b3434	yhgN	CDS	346	-1.36	2.10e-06	4.17e-07	0.27	-5.06
b3967	murI	CDS	1317	-1.36	5.06e-09	6.12e-10	0.22	-6.19
b4059	ssb	CDS	2955	-1.36	4.94e-05	1.30e-05	0.31	-4.36
b4102	phnF	CDS	2	-1.36	6.46e-01	5.60e-01	2.34	-0.58
b4740	ymgM	CDS	50	-1.36	9.76e-04	3.42e-04	0.38	-3.58
b1716	rplT	CDS	55194	-1.37	4.07e-05	1.05e-05	0.31	-4.41
b3483	yhhH	CDS	14	-1.37	1.28e-01	8.05e-02	0.78	-1.75
b3526	kdgK	CDS	664	-1.37	3.20e-02	1.67e-02	0.57	-2.39
b3842	rfaH	CDS	433	-1.37	1.11e-07	1.68e-08	0.24	-5.64
b1060	bssS	CDS	1207	-1.38	2.21e-02	1.11e-02	0.54	-2.54
b2357	yfdN	CDS	1	-1.38	7.50e-01	6.78e-01	3.31	-0.42
b2532	trmJ	CDS	2323	-1.38	1.09e-19	3.00e-21	0.15	-9.46
b4655	ythA	CDS	5	-1.38	1.98e-01	1.33e-01	0.92	-1.5
b0357	frmR	CDS	246	-1.39	2.56e-05	6.36e-06	0.31	-4.51
b0996	torC	CDS	35	-1.39	1.55e-01	9.98e-02	0.84	-1.65
b1086	rluC	CDS	2430	-1.39	1.34e-06	2.53e-07	0.27	-5.16
b2705	srlD	CDS	169	-1.39	8.59e-02	5.09e-02	0.71	-1.95
b3132	kbaZ	CDS	29	-1.39	1.46e-01	9.33e-02	0.83	-1.68
b3242	aaeX	CDS	12	-1.39	2.58e-01	1.83e-01	1.04	-1.33
b3412	bioH	CDS	535	-1.39	2.84e-06	5.73e-07	0.28	-5
b3928	zapB	CDS	5137	-1.39	7.86e-05	2.16e-05	0.33	-4.25
b3963	fabR	CDS	1447	-1.39	9.26e-07	1.70e-07	0.27	-5.23
b3980	tufB	CDS	107458	-1.39	1.86e-03	7.11e-04	0.41	-3.39
b4050	pspG	CDS	66	-1.39	1.86e-03	7.11e-04	0.41	-3.39
b4610	ygdT	CDS	4	-1.39	1.80e-01	1.19e-01	0.89	-1.56
b0405	queA	CDS	1302	-1.4	1.87e-09	2.09e-10	0.22	-6.35
b0910	cmk	CDS	2648	-1.4	8.60e-11	7.77e-12	0.2	-6.84
b1228	ychS	CDS	7	-1.4	4.41e-01	3.50e-01	1.5	-0.94
b2195	ccmG	CDS	241	-1.4	3.10e-02	1.61e-02	0.58	-2.41
b3784	rfe	CDS	3151	-1.4	1.07e-14	5.65e-16	0.17	-8.1
b3786	wecB	CDS	1980	-1.4	2.44e-14	1.36e-15	0.18	-7.99
b3875	ompL	CDS	5	-1.4	2.84e-01	2.06e-01	1.11	-1.26
b4108	yjdM	CDS	1061	-1.4	1.00e-04	2.82e-05	0.33	-4.19
b0234	yafP	CDS	57	-1.41	3.37e-04	1.06e-04	0.36	-3.88
b1471	yddK	CDS	1	-1.41	6.52e-01	5.68e-01	2.47	-0.57
b2296	ackA	CDS	13633	-1.41	3.55e-02	1.87e-02	0.6	-2.35
b3120	yhaB	CDS	4	-1.41	4.98e-01	4.04e-01	1.69	-0.83
b3641	slmA	CDS	1458	-1.41	2.25e-04	6.78e-05	0.35	-3.98
b0344	lacZ	CDS	91	-1.42	1.07e-02	4.89e-03	0.51	-2.81
b2430	yfeW	CDS	141	-1.42	1.93e-02	9.47e-03	0.55	-2.59
b3778	rep	CDS	1513	-1.42	3.69e-20	1.00e-21	0.15	-9.58
b0375	iprA	CDS	5	-1.43	3.48e-01	2.63e-01	1.28	-1.12
b2229	yfaT	CDS	12	-1.43	1.32e-01	8.31e-02	0.83	-1.73
b3484	yhhI	CDS	28	-1.43	1.74e-03	6.58e-04	0.42	-3.41
b4277	yjgZ	CDS	8	-1.43	1.30e-01	8.17e-02	0.82	-1.74
b4330	yjiH	CDS	165	-1.43	1.91e-01	1.27e-01	0.94	-1.53
b4384	deoD	CDS	4346	-1.43	3.33e-03	1.35e-03	0.45	-3.2
b3413	yhgH	CDS	505	-1.44	5.71e-06	1.22e-06	0.3	-4.85
b0245	ykfI	CDS	2	-1.45	5.59e-01	4.70e-01	2	-0.72
b2993	hybD	CDS	902	-1.45	9.59e-03	4.35e-03	0.51	-2.85
b3181	greA	CDS	1937	-1.45	1.14e-04	3.25e-05	0.35	-4.16
b3308	rplE	CDS	73030	-1.45	2.27e-04	6.85e-05	0.36	-3.98
b3444	insA-6	CDS	34	-1.45	1.27e-02	5.98e-03	0.53	-2.75
b3480	nikE	CDS	120	-1.45	7.05e-02	4.07e-02	0.71	-2.05
b0364	yaiS	CDS	5	-1.46	3.62e-01	2.77e-01	1.35	-1.09
b2107	rcnB	CDS	456	-1.46	3.84e-07	6.43e-08	0.27	-5.41
b2416	ptsI	CDS	36764	-1.46	4.11e-03	1.70e-03	0.47	-3.14
b3123	rnpB	ncRNA	213726	-1.46	1.41e-03	5.14e-04	0.42	-3.47
b3309	rplX	CDS	48413	-1.46	2.72e-04	8.36e-05	0.37	-3.93
b3861	yihF	CDS	74	-1.46	3.11e-03	1.26e-03	0.45	-3.23
b3934	cytR	CDS	1005	-1.46	1.23e-02	5.73e-03	0.53	-2.76
b4328	iadA	CDS	1492	-1.46	3.51e-03	1.43e-03	0.46	-3.19
b4556	ysdC	pseudo	14	-1.46	6.27e-02	3.58e-02	0.7	-2.1
b0039	caiA	CDS	232	-1.47	1.89e-07	3.00e-08	0.27	-5.54
b0145	dksA	CDS	7395	-1.47	7.62e-03	3.35e-03	0.5	-2.93
b1798	leuE	CDS	451	-1.47	1.67e-13	1.05e-14	0.19	-7.73
b2667	ygaV	CDS	29	-1.47	8.40e-03	3.73e-03	0.51	-2.9
b3320	rplC	CDS	73961	-1.47	2.84e-04	8.75e-05	0.37	-3.92
b3788	rffG	CDS	1758	-1.47	1.57e-13	9.84e-15	0.19	-7.74
b1541	ydfZ	CDS	1951	-1.48	2.94e-01	2.15e-01	1.19	-1.24
b3258	panF	CDS	651	-1.48	3.05e-07	5.01e-08	0.27	-5.45
b3470	tusA	CDS	440	-1.48	5.70e-04	1.90e-04	0.4	-3.73
b3629	waaS	CDS	754	-1.48	5.27e-08	7.53e-09	0.26	-5.78
b3819	rarD	CDS	412	-1.48	2.61e-04	7.99e-05	0.37	-3.94
b4501	torI	CDS	59	-1.48	7.45e-04	2.54e-04	0.41	-3.66
b1550	gnsB	CDS	404	-1.49	3.06e-11	2.57e-12	0.21	-7
b0433	ampG	CDS	2357	-1.5	4.47e-10	4.38e-11	0.23	-6.59
b0503	selU	CDS	345	-1.5	1.61e-08	2.11e-09	0.25	-5.99
b1088	yceD	CDS	18945	-1.5	2.79e-08	3.78e-09	0.25	-5.89
b1246	oppD	CDS	8454	-1.5	1.93e-04	5.72e-05	0.37	-4.02
b1645	ydhK	CDS	249	-1.5	1.11e-07	1.69e-08	0.27	-5.64
b3184	yhbE	CDS	2633	-1.5	3.56e-07	5.94e-08	0.28	-5.42
b3255	accB	CDS	6200	-1.5	6.95e-07	1.23e-07	0.28	-5.29
b3307	rpsN	CDS	42309	-1.5	2.87e-04	8.86e-05	0.38	-3.92
b3310	rplN	CDS	52829	-1.5	8.18e-06	1.82e-06	0.32	-4.77
b3729	glmS	CDS	14499	-1.5	1.70e-03	6.39e-04	0.44	-3.41
b4484	cpxP	CDS	1399	-1.5	1.66e-01	1.08e-01	0.94	-1.61
b0715	abrB	CDS	304	-1.51	5.71e-03	2.44e-03	0.5	-3.03
b0834	dgcI	CDS	925	-1.51	3.23e-04	1.01e-04	0.39	-3.89
b2846	yqeH	CDS	21	-1.51	6.06e-02	3.43e-02	0.71	-2.12
b0048	folA	CDS	1090	-1.52	1.76e-03	6.66e-04	0.45	-3.4
b1644	ydhJ	CDS	185	-1.52	8.68e-07	1.59e-07	0.29	-5.24
