Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b3501	arsR	CDS	45	-0.39	7.44e-01	3.84e-01	0.45	-0.87
b3865	yihA	CDS	1887	-0.39	5.55e-01	1.71e-01	0.29	-1.37
b3984	rplA	CDS	73270	-0.39	6.79e-01	2.91e-01	0.37	-1.06
b4232	fbp	CDS	2098	-0.39	5.05e-01	1.37e-01	0.26	-1.49
b4426	mcaS	ncRNA	6	-0.39	 NA	7.32e-01	1.13	-0.34
b4483	tatD	CDS	725	-0.39	5.59e-01	1.73e-01	0.28	-1.36
b4663	azuC	CDS	79	-0.39	8.62e-01	6.17e-01	0.77	-0.5
b0008	talB	CDS	14573	-0.4	4.19e-01	9.45e-02	0.24	-1.67
b0442	ybaV	CDS	99	-0.4	6.00e-01	2.07e-01	0.32	-1.26
b0827	moeA	CDS	1126	-0.4	4.18e-01	9.34e-02	0.24	-1.68
b1530	marR	CDS	150	-0.4	3.99e-01	8.43e-02	0.23	-1.73
b1573	ydfC	CDS	21	-0.4	8.27e-01	5.14e-01	0.62	-0.65
b1647	ydhF	CDS	689	-0.4	1.98e-01	2.38e-02	0.18	-2.26
b1927	amyA	CDS	1101	-0.4	7.63e-01	4.17e-01	0.49	-0.81
b1947	fliO	CDS	93	-0.4	6.09e-01	2.19e-01	0.32	-1.23
b2001	yeeR	CDS	59	-0.4	6.06e-01	2.14e-01	0.32	-1.24
b2174	lpxT	CDS	760	-0.4	6.38e-01	2.46e-01	0.35	-1.16
b2197	ccmE	CDS	306	-0.4	7.47e-01	3.91e-01	0.46	-0.86
b2837	galR	CDS	451	-0.4	5.81e-01	1.88e-01	0.3	-1.32
b2953	yggU	CDS	397	-0.4	5.09e-01	1.39e-01	0.27	-1.48
b3042	ubiK	CDS	1805	-0.4	3.24e-01	5.85e-02	0.21	-1.89
b3506	slp	CDS	2654	-0.4	8.90e-01	6.69e-01	0.94	-0.43
b3541	dppD	CDS	437	-0.4	8.11e-01	4.89e-01	0.58	-0.69
b3731	atpC	CDS	15571	-0.4	5.92e-01	1.98e-01	0.31	-1.29
b3983	rplK	CDS	32302	-0.4	6.44e-01	2.52e-01	0.35	-1.15
b0208	yafC	CDS	191	-0.41	5.77e-01	1.86e-01	0.31	-1.32
b0435	bolA	CDS	1808	-0.41	6.15e-01	2.26e-01	0.34	-1.21
b0693	speF	CDS	28	-0.41	8.22e-01	5.05e-01	0.62	-0.67
b1076	flgE	CDS	832	-0.41	6.24e-01	2.32e-01	0.34	-1.19
b1123	potD	CDS	4582	-0.41	6.57e-01	2.65e-01	0.36	-1.11
b1297	puuA	CDS	330	-0.41	8.30e-01	5.22e-01	0.64	-0.64
b1426	ydcH	CDS	190	-0.41	6.63e-01	2.76e-01	0.37	-1.09
b1482	osmC	CDS	1788	-0.41	8.29e-01	5.22e-01	0.63	-0.64
b1908	yecA	CDS	1198	-0.41	4.31e-01	9.95e-02	0.25	-1.65
b1937	fliE	CDS	85	-0.41	8.40e-01	5.59e-01	0.7	-0.58
b2235	nrdB	CDS	2409	-0.41	7.22e-01	3.50e-01	0.44	-0.93
b2417	crr	CDS	18791	-0.41	6.91e-01	3.02e-01	0.39	-1.03
b2605	yfiB	CDS	391	-0.41	5.45e-01	1.63e-01	0.29	-1.4
b3591	selA	CDS	907	-0.41	5.90e-02	3.79e-03	0.14	-2.89
b3917	sbp	CDS	770	-0.41	7.82e-01	4.38e-01	0.52	-0.77
b3987	rpoB	CDS	55709	-0.41	5.93e-01	2.01e-01	0.32	-1.28
b4066	yjcF	CDS	7	-0.41	8.40e-01	5.58e-01	0.7	-0.59
b4592	appX	CDS	178	-0.41	8.78e-01	6.48e-01	0.9	-0.46
b4656	yjhY	pseudo	106	-0.41	7.22e-01	3.49e-01	0.44	-0.94
b4742	ymjE	CDS	40	-0.41	8.34e-01	5.36e-01	0.66	-0.62
b0041	fixA	CDS	10	-0.42	8.64e-01	6.20e-01	0.85	-0.5
b0141	yadN	CDS	8	-0.42	9.04e-01	6.96e-01	1.09	-0.39
b0480	ushA	CDS	1238	-0.42	1.76e-01	2.00e-02	0.18	-2.33
b1093	fabG	CDS	13947	-0.42	3.84e-01	7.84e-02	0.24	-1.76
b1296	puuP	CDS	130	-0.42	7.30e-01	3.58e-01	0.46	-0.92
b1298	puuD	CDS	194	-0.42	7.97e-01	4.65e-01	0.57	-0.73
b1320	ycjW	CDS	188	-0.42	6.06e-01	2.11e-01	0.33	-1.25
b1622	malY	CDS	467	-0.42	5.54e-01	1.70e-01	0.31	-1.37
b1921	fliZ	CDS	138	-0.42	6.96e-01	3.12e-01	0.41	-1.01
b2050	wcaI	CDS	13	-0.42	8.39e-01	5.53e-01	0.7	-0.59
b2101	yegW	CDS	350	-0.42	4.75e-02	2.72e-03	0.14	-3
b2169	fruB	CDS	2837	-0.42	8.96e-01	6.84e-01	1.02	-0.41
b2212	alkB	CDS	77	-0.42	6.06e-01	2.13e-01	0.34	-1.25
b2335	yfcR	CDS	9	-0.42	8.42e-01	5.62e-01	0.72	-0.58
b2386	fryC	CDS	10	-0.42	8.74e-01	6.38e-01	0.9	-0.47
b2594	rluD	CDS	1668	-0.42	2.09e-02	9.24e-04	0.13	-3.31
b2607	trmD	CDS	45277	-0.42	6.01e-01	2.08e-01	0.33	-1.26
b2623	yfjH	CDS	143	-0.42	3.09e-01	5.29e-02	0.22	-1.94
b2925	fbaA	CDS	26999	-0.42	6.96e-01	3.14e-01	0.42	-1.01
b3123	rnpB	ncRNA	213726	-0.42	6.99e-01	3.19e-01	0.42	-1
b3159	yhbV	CDS	343	-0.42	7.09e-01	3.28e-01	0.43	-0.98
b3177	folP	CDS	993	-0.42	5.92e-01	1.99e-01	0.32	-1.28
b3417	malP	CDS	1659	-0.42	7.62e-01	4.14e-01	0.51	-0.82
b3450	ugpC	CDS	262	-0.42	4.99e-01	1.34e-01	0.28	-1.5
b3881	yihT	CDS	16	-0.42	8.08e-01	4.85e-01	0.6	-0.7
b4648	ysaC	pseudo	9	-0.42	8.44e-01	5.73e-01	0.74	-0.56
b0356	frmA	CDS	1229	-0.43	4.97e-01	1.33e-01	0.28	-1.5
b0951	pqiB	CDS	1296	-0.43	3.41e-04	6.42e-06	0.1	-4.51
b0992	yccM	CDS	84	-0.43	5.11e-01	1.42e-01	0.29	-1.47
b1077	flgF	CDS	390	-0.43	5.16e-01	1.44e-01	0.29	-1.46
b1197	treA	CDS	490	-0.43	6.27e-01	2.36e-01	0.37	-1.19
b1655	mepH	CDS	311	-0.43	6.78e-01	2.90e-01	0.4	-1.06
b1821	mntP	CDS	119	-0.43	8.32e-01	5.30e-01	0.69	-0.63
b1917	tcyN	CDS	635	-0.43	7.44e-01	3.85e-01	0.5	-0.87
b2033	wbbJ	CDS	1926	-0.43	3.86e-01	8.01e-02	0.25	-1.75
b2037	rfbX	CDS	2987	-0.43	3.75e-01	7.52e-02	0.24	-1.78
b2125	btsR	CDS	326	-0.43	7.35e-01	3.71e-01	0.48	-0.9
b2247	rhmD	CDS	16	-0.43	8.43e-01	5.68e-01	0.75	-0.57
b2264	menD	CDS	1326	-0.43	1.04e-01	8.65e-03	0.16	-2.63
b2285	nuoE	CDS	2319	-0.43	2.92e-01	4.82e-02	0.22	-1.98
b2914	rpiA	CDS	4053	-0.43	7.22e-01	3.47e-01	0.46	-0.94
b3064	tsaD	CDS	1719	-0.43	1.55e-01	1.60e-02	0.18	-2.41
b3599	mtlA	CDS	1183	-0.43	5.33e-01	1.58e-01	0.31	-1.41
b3752	rbsK	CDS	1984	-0.43	8.19e-01	5.01e-01	0.64	-0.67
b3912	cpxR	CDS	1674	-0.43	1.73e-01	1.91e-02	0.18	-2.34
b3965	trmA	CDS	1533	-0.43	2.86e-01	4.58e-02	0.21	-2
b3966	btuB	CDS	2403	-0.43	4.69e-01	1.16e-01	0.27	-1.57
b4345	mcrC	CDS	309	-0.43	5.54e-01	1.69e-01	0.31	-1.38
b0437	clpP	CDS	4305	-0.44	1.33e-01	1.27e-02	0.18	-2.49
b0453	ybaY	CDS	1307	-0.44	8.23e-01	5.07e-01	0.67	-0.66
b0478	ybaL	CDS	2063	-0.44	6.60e-01	2.68e-01	0.39	-1.11
b0557	borD	CDS	3214	-0.44	8.93e-01	6.76e-01	1.05	-0.42
b0880	cspD	CDS	2109	-0.44	4.89e-01	1.28e-01	0.29	-1.52
b0972	hyaA	CDS	418	-0.44	8.93e-01	6.74e-01	1.06	-0.42
b1466	narW	CDS	30	-0.44	8.49e-01	5.85e-01	0.81	-0.55
b1477	yddM	CDS	319	-0.44	4.88e-01	1.27e-01	0.29	-1.53
b1554	rrrQ	CDS	14	-0.44	9.20e-01	7.31e-01	1.29	-0.34
b1631	rsxG	CDS	543	-0.44	2.25e-01	3.02e-02	0.2	-2.17
b1643	ydhI	CDS	85	-0.44	6.46e-01	2.55e-01	0.39	-1.14
b1717	rpmI	CDS	34291	-0.44	5.33e-01	1.58e-01	0.31	-1.41
b1779	gapA	CDS	97164	-0.44	7.17e-01	3.37e-01	0.46	-0.96
b1829	htpX	CDS	3873	-0.44	4.53e-01	1.09e-01	0.28	-1.6
b1953	yodD	CDS	137	-0.44	8.71e-01	6.33e-01	0.91	-0.48
b2032	wbbK	CDS	2850	-0.44	3.10e-01	5.40e-02	0.23	-1.93
b2506	yfgI	CDS	35	-0.44	6.89e-01	3.00e-01	0.42	-1.04
b2510	yfgJ	CDS	452	-0.44	2.24e-01	2.94e-02	0.2	-2.18
b2521	sseA	CDS	984	-0.44	2.80e-01	4.30e-02	0.22	-2.02
b2537	hcaR	CDS	290	-0.44	8.19e-01	5.01e-01	0.65	-0.67
b2572	rseA	CDS	4164	-0.44	7.60e-01	4.11e-01	0.53	-0.82
b2736	ygbJ	CDS	26	-0.44	8.29e-01	5.19e-01	0.68	-0.64
b3093	exuT	CDS	219	-0.44	6.57e-01	2.65e-01	0.39	-1.12
b3705	yidC	CDS	17168	-0.44	3.95e-01	8.35e-02	0.26	-1.73
b3922	yiiS	CDS	281	-0.44	6.60e-01	2.72e-01	0.4	-1.1
b0114	aceE	CDS	53741	-0.45	7.01e-01	3.22e-01	0.46	-0.99
b0680	glnS	CDS	7084	-0.45	5.02e-01	1.35e-01	0.3	-1.49
b0781	moaA	CDS	1672	-0.45	3.43e-01	6.41e-02	0.24	-1.85
b0910	cmk	CDS	2648	-0.45	2.20e-01	2.87e-02	0.2	-2.19
b0974	hyaC	CDS	280	-0.45	8.53e-01	5.93e-01	0.85	-0.53
b1092	fabD	CDS	6827	-0.45	1.77e-01	2.02e-02	0.19	-2.32
b1245	oppC	CDS	5277	-0.45	6.13e-01	2.24e-01	0.37	-1.22
b1443	ydcV	CDS	118	-0.45	8.30e-01	5.24e-01	0.71	-0.64
b1486	ddpB	CDS	44	-0.45	7.85e-01	4.43e-01	0.59	-0.77
b1529	marC	CDS	372	-0.45	5.05e-01	1.37e-01	0.3	-1.49
b1620	malI	CDS	215	-0.45	6.94e-01	3.09e-01	0.44	-1.02
b1672	ydhW	CDS	38	-0.45	7.23e-01	3.53e-01	0.49	-0.93
b1716	rplT	CDS	55194	-0.45	5.26e-01	1.51e-01	0.31	-1.44
b1856	mepM	CDS	3459	-0.45	5.84e-01	1.91e-01	0.35	-1.31
b2038	rfbC	CDS	1989	-0.45	3.35e-01	6.15e-02	0.24	-1.87
b2209	eco	CDS	870	-0.45	3.24e-01	5.82e-02	0.24	-1.89
b2552	hmp	CDS	264	-0.45	5.53e-01	1.68e-01	0.33	-1.38
b2768	ygcP	CDS	60	-0.45	7.10e-01	3.29e-01	0.46	-0.98
b3129	prlF	CDS	157	-0.45	4.48e-01	1.07e-01	0.28	-1.61
b3269	yhdX	CDS	44	-0.45	7.49e-01	3.95e-01	0.53	-0.85
b3321	rpsJ	CDS	40012	-0.45	5.28e-01	1.54e-01	0.32	-1.42
b3434	yhgN	CDS	346	-0.45	4.09e-01	8.89e-02	0.26	-1.7
b3555	yiaG	CDS	619	-0.45	8.35e-01	5.45e-01	0.75	-0.61
b3615	waaH	CDS	40	-0.45	8.13e-01	4.91e-01	0.66	-0.69
b3743	asnC	CDS	153	-0.45	5.02e-01	1.36e-01	0.3	-1.49
b4271	intB	pseudo	679	-0.45	5.26e-01	1.50e-01	0.32	-1.44
b4280	yjhC	CDS	297	-0.45	2.30e-01	3.15e-02	0.21	-2.15
b0313	betI	CDS	543	-0.46	8.06e-01	4.81e-01	0.65	-0.7
b0393	rdgC	CDS	1426	-0.46	6.13e-01	2.23e-01	0.38	-1.22
b0949	uup	CDS	3152	-0.46	4.05e-02	2.17e-03	0.15	-3.07
b1013	rutR	CDS	217	-0.46	4.01e-01	8.52e-02	0.27	-1.72
b1053	mdtG	CDS	216	-0.46	6.92e-01	3.05e-01	0.44	-1.03
b1054	lpxL	CDS	1140	-0.46	9.59e-02	7.78e-03	0.17	-2.66
b1090	plsX	CDS	12778	-0.46	3.07e-01	5.25e-02	0.24	-1.94
b1094	acpP	CDS	43338	-0.46	6.09e-01	2.17e-01	0.37	-1.23
b1386	tynA	CDS	43	-0.46	7.21e-01	3.46e-01	0.48	-0.94
b1467	narY	CDS	71	-0.46	8.38e-01	5.49e-01	0.76	-0.6
b2028	ugd	CDS	464	-0.46	3.70e-01	7.30e-02	0.26	-1.79
b2194	ccmH	CDS	545	-0.46	7.30e-01	3.59e-01	0.51	-0.92
b2284	nuoF	CDS	5285	-0.46	1.79e-01	2.06e-02	0.2	-2.32
b2606	rplS	CDS	32190	-0.46	5.88e-01	1.95e-01	0.35	-1.29
b2803	fucK	CDS	101	-0.46	6.49e-01	2.56e-01	0.41	-1.14
b3380	yhfW	CDS	16	-0.46	8.24e-01	5.10e-01	0.69	-0.66
b3495	uspA	CDS	5200	-0.46	4.36e-03	1.29e-04	0.12	-3.83
b3496	dtpB	CDS	517	-0.46	1.69e-01	1.84e-02	0.19	-2.36
b3936	rpmE	CDS	16704	-0.46	4.74e-01	1.21e-01	0.3	-1.55
b3985	rplJ	CDS	72944	-0.46	6.49e-01	2.57e-01	0.4	-1.13
b0369	hemB	CDS	1984	-0.47	3.90e-01	8.15e-02	0.27	-1.74
b1216	chaA	CDS	863	-0.47	7.35e-01	3.68e-01	0.52	-0.9
b1246	oppD	CDS	8454	-0.47	6.06e-01	2.11e-01	0.37	-1.25
b1341	dgcM	CDS	664	-0.47	8.05e-01	4.81e-01	0.67	-0.71
b1507	hipA	CDS	237	-0.47	5.45e-01	1.64e-01	0.34	-1.39
b1527	yneK	CDS	13	-0.47	7.54e-01	4.00e-01	0.56	-0.84
b1876	argS	CDS	4797	-0.47	6.09e-01	2.19e-01	0.38	-1.23
b1929	yedE	CDS	538	-0.47	7.85e-01	4.44e-01	0.62	-0.77
b1931	yedK	CDS	45	-0.47	6.06e-01	2.12e-01	0.38	-1.25
b2410	yfeH	CDS	747	-0.47	6.96e-01	3.17e-01	0.47	-1
b2769	ygcQ	CDS	37	-0.47	5.85e-01	1.93e-01	0.36	-1.3
b2802	fucI	CDS	136	-0.47	7.22e-01	3.50e-01	0.5	-0.94
b3002	yqhA	CDS	1318	-0.47	3.75e-01	7.51e-02	0.26	-1.78
b3126	garL	CDS	19	-0.47	8.18e-01	4.97e-01	0.7	-0.68
b3155	yhbQ	CDS	103	-0.47	3.18e-01	5.62e-02	0.25	-1.91
b3665	adeD	CDS	301	-0.47	7.62e-01	4.13e-01	0.58	-0.82
b3986	rplL	CDS	83979	-0.47	6.46e-01	2.55e-01	0.41	-1.14
b4325	yjiC	CDS	18	-0.47	8.49e-01	5.86e-01	0.86	-0.54
b1236	galU	CDS	4826	-0.48	3.73e-01	7.42e-02	0.27	-1.79
b1712	ihfA	CDS	9374	-0.48	1.54e-03	3.86e-05	0.12	-4.12
b1722	ydiY	CDS	816	-0.48	2.88e-01	4.64e-02	0.24	-1.99
b1761	gdhA	CDS	2842	-0.48	5.07e-01	1.38e-01	0.32	-1.48
b2034	wbbI	CDS	2853	-0.48	3.49e-01	6.60e-02	0.26	-1.84
b2203	napB	CDS	243	-0.48	8.53e-01	5.94e-01	0.9	-0.53
b2416	ptsI	CDS	36764	-0.48	6.88e-01	2.99e-01	0.47	-1.04
b2952	yggT	CDS	866	-0.48	4.09e-01	8.89e-02	0.28	-1.7
b3055	ygiM	CDS	967	-0.48	6.15e-01	2.26e-01	0.39	-1.21
b3826	yigL	CDS	969	-0.48	1.73e-01	1.96e-02	0.21	-2.33
b3989	yjaZ	CDS	95	-0.48	4.73e-01	1.19e-01	0.31	-1.56
b4129	lysU	CDS	4756	-0.48	3.09e-01	5.33e-02	0.25	-1.93
b4346	mcrB	CDS	633	-0.48	4.54e-01	1.10e-01	0.3	-1.6
b4436	sibA	ncRNA	23	-0.48	6.83e-01	2.96e-01	0.46	-1.05
b0288	ykgJ	CDS	24	-0.49	7.55e-01	4.05e-01	0.59	-0.83
b0325	yahK	CDS	1264	-0.49	7.85e-01	4.42e-01	0.64	-0.77
b0427	yajR	CDS	684	-0.49	3.68e-01	7.21e-02	0.27	-1.8
b1047	opgC	CDS	562	-0.49	5.55e-01	1.71e-01	0.35	-1.37
b1463	nhoA	CDS	89	-0.49	6.09e-01	2.16e-01	0.4	-1.24
b1983	yeeN	CDS	2614	-0.49	4.73e-01	1.19e-01	0.31	-1.56
b2283	nuoG	CDS	8965	-0.49	1.62e-01	1.72e-02	0.21	-2.38
b2342	fadI	CDS	209	-0.49	7.71e-01	4.26e-01	0.62	-0.8
b3332	gspK	CDS	17	-0.49	7.15e-01	3.35e-01	0.5	-0.96
b3365	nirB	CDS	1936	-0.49	8.02e-01	4.74e-01	0.69	-0.72
b3405	ompR	CDS	1499	-0.49	1.88e-01	2.22e-02	0.22	-2.29
b3416	malQ	CDS	1518	-0.49	6.73e-01	2.84e-01	0.46	-1.07
b3589	yiaY	CDS	13	-0.49	7.18e-01	3.41e-01	0.51	-0.95
b3606	trmL	CDS	274	-0.49	2.18e-01	2.81e-02	0.22	-2.2
b3674	yidF	CDS	90	-0.49	5.86e-01	1.93e-01	0.38	-1.3
b4126	yjdI	CDS	51	-0.49	7.49e-01	3.93e-01	0.58	-0.85
b4650	yibS	pseudo	7	-0.49	 NA	6.90e-01	1.23	-0.4
b0904	focA	CDS	5184	-0.5	7.63e-01	4.16e-01	0.61	-0.81
b0952	pqiC	CDS	521	-0.5	1.11e-02	4.18e-04	0.14	-3.53
b1244	oppB	CDS	6030	-0.5	6.13e-01	2.24e-01	0.41	-1.22
b1644	ydhJ	CDS	185	-0.5	4.09e-01	8.90e-02	0.3	-1.7
b2035	wbbH	CDS	2380	-0.5	9.53e-02	7.70e-03	0.19	-2.66
b2625	yfjI	CDS	22	-0.5	6.57e-01	2.65e-01	0.45	-1.11
b2761	cas3	CDS	127	-0.5	5.92e-01	2.01e-01	0.39	-1.28
b2766	ygcN	CDS	440	-0.5	6.18e-01	2.28e-01	0.42	-1.21
b3211	yhcC	CDS	136	-0.5	6.92e-01	3.04e-01	0.49	-1.03
b3616	tdh	CDS	3641	-0.5	5.28e-01	1.53e-01	0.35	-1.43
b3703	rpmH	CDS	8806	-0.5	5.70e-01	1.81e-01	0.37	-1.34
b3732	atpD	CDS	35290	-0.5	5.23e-01	1.48e-01	0.34	-1.45
b3924	fpr	CDS	951	-0.5	3.00e-01	5.04e-02	0.26	-1.96
b4105	phnD	CDS	7	-0.5	 NA	5.96e-01	0.94	-0.53
b4150	ampC	CDS	419	-0.5	7.10e-02	5.04e-03	0.18	-2.8
b0189	rof	CDS	809	-0.51	1.07e-01	9.15e-03	0.2	-2.61
b0786	ybhL	CDS	1944	-0.51	7.12e-02	5.09e-03	0.18	-2.8
b1051	msyB	CDS	946	-0.51	7.63e-01	4.16e-01	0.62	-0.81
b1112	bhsA	CDS	251	-0.51	7.77e-01	4.33e-01	0.65	-0.78
b1442	ydcU	CDS	118	-0.51	6.62e-01	2.75e-01	0.46	-1.09
b1601	tqsA	CDS	112	-0.51	4.18e-01	9.27e-02	0.3	-1.68
b1714	pheS	CDS	4276	-0.51	3.02e-01	5.08e-02	0.26	-1.95
b1742	ves	CDS	20	-0.51	6.38e-01	2.47e-01	0.44	-1.16
b1764	selD	CDS	2523	-0.51	4.05e-03	1.19e-04	0.13	-3.85
b1944	fliL	CDS	205	-0.51	5.36e-01	1.59e-01	0.36	-1.41
b2027	wzzB	CDS	7080	-0.51	2.03e-01	2.48e-02	0.23	-2.24
b2231	gyrA	CDS	15172	-0.51	1.19e-01	1.06e-02	0.2	-2.55
b2663	gabP	CDS	128	-0.51	8.02e-01	4.74e-01	0.72	-0.72
b3472	dcrB	CDS	2773	-0.51	4.74e-01	1.19e-01	0.32	-1.56
b3950	frwB	CDS	13	-0.51	8.49e-01	5.83e-01	0.93	-0.55
b4391	ettA	CDS	7330	-0.51	5.60e-01	1.74e-01	0.38	-1.36
b0452	tesB	CDS	571	-0.52	2.21e-01	2.88e-02	0.24	-2.19
b0567	ybcH	CDS	98	-0.52	6.06e-01	2.14e-01	0.41	-1.24
b0682	chiQ	CDS	22	-0.52	8.54e-01	6.02e-01	0.99	-0.52
b0826	moeB	CDS	786	-0.52	1.73e-01	1.92e-02	0.22	-2.34
b0967	rlmI	CDS	1982	-0.52	5.28e-01	1.53e-01	0.36	-1.43
b1121	ycfZ	CDS	42	-0.52	7.22e-01	3.47e-01	0.55	-0.94
b1131	purB	CDS	8320	-0.52	6.53e-01	2.60e-01	0.46	-1.13
b1143	ymfI	CDS	468	-0.52	6.60e-01	2.68e-01	0.47	-1.11
b1782	mipA	CDS	5874	-0.52	4.59e-01	1.13e-01	0.32	-1.59
b1919	dcyD	CDS	909	-0.52	5.72e-01	1.83e-01	0.39	-1.33
b2029	gnd	CDS	21044	-0.52	4.54e-01	1.10e-01	0.33	-1.6
b3057	bacA	CDS	976	-0.52	3.77e-01	7.60e-02	0.29	-1.77
b3088	alx	CDS	410	-0.52	7.55e-01	4.05e-01	0.62	-0.83
b3118	tdcA	CDS	43	-0.52	7.91e-01	4.55e-01	0.7	-0.75
b3320	rplC	CDS	73961	-0.52	5.45e-01	1.63e-01	0.37	-1.4
b4073	nrfD	CDS	149	-0.52	6.88e-01	2.99e-01	0.5	-1.04
b4537	yecJ	CDS	997	-0.52	5.45e-01	1.64e-01	0.37	-1.39
b0966	hspQ	CDS	1320	-0.53	4.82e-02	2.79e-03	0.18	-2.99
b1253	yciA	CDS	567	-0.53	5.24e-01	1.49e-01	0.37	-1.44
b1547	ydfN	CDS	17	-0.53	7.35e-01	3.66e-01	0.59	-0.9
b1664	ydhQ	CDS	1734	-0.53	2.43e-01	3.45e-02	0.25	-2.11
b1703	ppsR	CDS	355	-0.53	6.75e-01	2.87e-01	0.5	-1.07
b2066	udk	CDS	1345	-0.53	6.00e-01	2.07e-01	0.42	-1.26
b2154	yeiG	CDS	733	-0.53	4.54e-01	1.10e-01	0.33	-1.6
b2312	purF	CDS	8461	-0.53	7.55e-01	4.06e-01	0.63	-0.83
b2739	ygbM	CDS	33	-0.53	5.69e-01	1.80e-01	0.4	-1.34
b2750	cysC	CDS	1200	-0.53	8.54e-01	6.00e-01	1.02	-0.52
b3050	yqiJ	CDS	35	-0.53	7.55e-01	4.03e-01	0.63	-0.84
b3873	yihM	CDS	175	-0.53	7.91e-01	4.55e-01	0.71	-0.75
b0474	adk	CDS	10383	-0.54	2.95e-01	4.90e-02	0.28	-1.97
b0699	ybfA	CDS	642	-0.54	6.54e-01	2.62e-01	0.48	-1.12
b1064	grxB	CDS	1459	-0.54	6.96e-01	3.17e-01	0.54	-1
b1084	rne	CDS	11270	-0.54	9.43e-02	7.54e-03	0.2	-2.67
b1089	rpmF	CDS	23818	-0.54	4.33e-01	1.00e-01	0.33	-1.64
b1203	ychF	CDS	4889	-0.54	5.92e-01	1.98e-01	0.42	-1.29
b1207	prs	CDS	16578	-0.54	5.26e-01	1.51e-01	0.38	-1.43
b1222	narX	CDS	702	-0.54	2.08e-01	2.58e-02	0.24	-2.23
b1308	pspE	CDS	754	-0.54	6.26e-01	2.34e-01	0.45	-1.19
b1739	osmE	CDS	3037	-0.54	7.27e-01	3.56e-01	0.58	-0.92
b1783	yeaG	CDS	2410	-0.54	8.30e-01	5.24e-01	0.85	-0.64
b2290	alaA	CDS	2111	-0.54	3.70e-01	7.36e-02	0.3	-1.79
b2765	queD	CDS	711	-0.54	5.33e-01	1.57e-01	0.38	-1.42
b2796	sdaC	CDS	11675	-0.54	8.43e-01	5.66e-01	0.95	-0.57
b3328	gspG	CDS	6	-0.54	 NA	4.72e-01	0.75	-0.72
b3946	fsaB	CDS	30	-0.54	5.47e-01	1.65e-01	0.39	-1.39
b4200	rpsF	CDS	35547	-0.54	4.53e-01	1.09e-01	0.34	-1.6
b4322	uxuA	CDS	272	-0.54	7.54e-01	4.01e-01	0.64	-0.84
b4548	ypjJ	CDS	4	-0.54	 NA	6.41e-01	1.17	-0.47
b4751	yoaL	CDS	57	-0.54	4.54e-01	1.10e-01	0.34	-1.6
b1506	yneL	pseudo	6	-0.55	 NA	5.55e-01	0.94	-0.59
b2036	glf	CDS	4474	-0.55	9.30e-02	7.31e-03	0.21	-2.68
b2330	prmB	CDS	2248	-0.55	2.82e-01	4.45e-02	0.27	-2.01
b2408	yfeN	CDS	20	-0.55	6.99e-01	3.19e-01	0.56	-1
b2661	gabD	CDS	513	-0.55	7.55e-01	4.01e-01	0.66	-0.84
b3023	ygiV	CDS	309	-0.55	6.60e-01	2.73e-01	0.51	-1.1
b3166	truB	CDS	2876	-0.55	2.84e-01	4.51e-02	0.27	-2
b3253	yhdH	CDS	833	-0.55	3.29e-01	5.98e-02	0.29	-1.88
b3329	gspH	CDS	10	-0.55	7.99e-01	4.67e-01	0.75	-0.73
b3393	hofO	CDS	11	-0.55	7.88e-01	4.50e-01	0.73	-0.76
b3736	atpF	CDS	18717	-0.55	4.73e-01	1.19e-01	0.35	-1.56
b3871	bipA	CDS	28370	-0.55	2.30e-01	3.12e-02	0.25	-2.15
b4201	priB	CDS	18878	-0.55	5.26e-01	1.52e-01	0.38	-1.43
b4216	ytfJ	CDS	266	-0.55	7.01e-01	3.22e-01	0.55	-0.99
b4240	treB	CDS	1983	-0.55	8.59e-01	6.11e-01	1.08	-0.51
b4306	yjhP	CDS	56	-0.55	7.06e-01	3.25e-01	0.56	-0.98
b0796	cecR	CDS	264	-0.56	9.94e-02	8.14e-03	0.21	-2.65
b1247	oppF	CDS	10041	-0.56	4.79e-01	1.23e-01	0.36	-1.54
b1266	yciV	CDS	634	-0.56	7.30e-03	2.45e-04	0.15	-3.67
b1276	acnA	CDS	2089	-0.56	7.22e-01	3.51e-01	0.6	-0.93
b1277	ribA	CDS	1293	-0.56	3.70e-01	7.32e-02	0.31	-1.79
b1370	insH-5	CDS	162	-0.56	1.57e-01	1.63e-02	0.23	-2.4
b1398	paaK	CDS	130	-0.56	2.88e-01	4.65e-02	0.28	-1.99
b1842	holE	CDS	230	-0.56	6.06e-01	2.14e-01	0.45	-1.24
b3168	infB	CDS	24047	-0.56	2.62e-01	3.88e-02	0.27	-2.07
b3733	atpG	CDS	18651	-0.56	4.76e-01	1.21e-01	0.36	-1.55
b3927	glpF	CDS	1725	-0.56	7.62e-01	4.13e-01	0.69	-0.82
b3949	frwC	CDS	12	-0.56	8.18e-01	5.00e-01	0.83	-0.67
b3980	tufB	CDS	107458	-0.56	5.57e-01	1.72e-01	0.41	-1.37
b4012	yjaB	CDS	80	-0.56	4.88e-01	1.27e-01	0.36	-1.53
b0267	yagA	CDS	8	-0.57	7.93e-01	4.59e-01	0.78	-0.74
b0763	modA	CDS	458	-0.57	1.28e-02	5.01e-04	0.16	-3.48
b1074	flgC	CDS	240	-0.57	5.90e-01	1.97e-01	0.44	-1.29
