Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b1662	ribC	CDS	1642	-0.46	8.02e-02	1.82e-02	0.19	-2.36
b1850	eda	CDS	3192	-0.46	4.69e-01	2.38e-01	0.39	-1.18
b1892	flhD	CDS	208	-0.46	8.44e-02	1.96e-02	0.2	-2.33
b1912	pgsA	CDS	1229	-0.46	1.61e-03	1.42e-04	0.12	-3.81
b2101	yegW	CDS	350	-0.46	9.35e-03	1.15e-03	0.14	-3.25
b2406	xapB	CDS	101	-0.46	2.12e-01	7.16e-02	0.26	-1.8
b2413	cysZ	CDS	460	-0.46	2.05e-01	6.82e-02	0.25	-1.82
b2521	sseA	CDS	984	-0.46	1.38e-01	3.76e-02	0.22	-2.08
b2976	glcB	CDS	885	-0.46	1.83e-01	5.74e-02	0.24	-1.9
b3001	gpr	CDS	343	-0.46	3.37e-01	1.43e-01	0.31	-1.47
b3009	yghB	CDS	763	-0.46	1.65e-01	4.96e-02	0.24	-1.96
b3310	rplN	CDS	52829	-0.46	3.46e-01	1.48e-01	0.32	-1.45
b3674	yidF	CDS	90	-0.46	4.56e-01	2.27e-01	0.38	-1.21
b3764	maoP	CDS	3977	-0.46	7.43e-01	5.29e-01	0.73	-0.63
b3865	yihA	CDS	1887	-0.46	2.80e-01	1.09e-01	0.29	-1.6
b0842	mdfA	CDS	937	-0.47	5.49e-01	3.12e-01	0.47	-1.01
b0928	aspC	CDS	5723	-0.47	4.17e-01	1.98e-01	0.37	-1.29
b1046	clsC	CDS	463	-0.47	4.45e-01	2.18e-01	0.38	-1.23
b1300	puuC	CDS	92	-0.47	6.08e-01	3.70e-01	0.52	-0.9
b1499	ydeO	CDS	14	-0.47	6.89e-01	4.62e-01	0.64	-0.74
b1756	ynjD	CDS	106	-0.47	2.33e-01	8.24e-02	0.27	-1.74
b1811	yoaH	CDS	301	-0.47	2.41e-01	8.67e-02	0.28	-1.71
b2335	yfcR	CDS	9	-0.47	7.37e-01	5.21e-01	0.73	-0.64
b2490	hyfJ	CDS	17	-0.47	7.51e-01	5.43e-01	0.77	-0.61
b2901	bglA	CDS	2091	-0.47	3.44e-01	1.48e-01	0.32	-1.45
b3367	nirC	CDS	540	-0.47	7.43e-01	5.30e-01	0.74	-0.63
b3860	dsbA	CDS	4115	-0.47	3.64e-01	1.60e-01	0.34	-1.4
b3871	bipA	CDS	28370	-0.47	1.93e-01	6.21e-02	0.25	-1.87
b3929	rraA	CDS	2577	-0.47	1.38e-01	3.77e-02	0.23	-2.08
b4012	yjaB	CDS	80	-0.47	4.18e-01	1.99e-01	0.37	-1.28
b4107	yjdN	CDS	104	-0.47	7.45e-01	5.34e-01	0.76	-0.62
b4450	arcZ	ncRNA	4	-0.47	 NA	6.84e-01	1.14	-0.41
b4483	tatD	CDS	725	-0.47	2.64e-01	1.00e-01	0.28	-1.65
b4501	torI	CDS	59	-0.47	4.88e-01	2.55e-01	0.42	-1.14
b4584	rpnD	pseudo	113	-0.47	2.52e-01	9.24e-02	0.28	-1.68
b0680	glnS	CDS	7084	-0.48	2.83e-01	1.10e-01	0.3	-1.6
b1084	rne	CDS	11270	-0.48	7.99e-02	1.81e-02	0.2	-2.36
b1602	pntB	CDS	3986	-0.48	1.09e-01	2.78e-02	0.22	-2.2
b2042	galF	CDS	6904	-0.48	3.17e-01	1.31e-01	0.32	-1.51
b2196	ccmF	CDS	786	-0.48	5.66e-01	3.31e-01	0.49	-0.97
b2241	glpA	CDS	232	-0.48	5.49e-01	3.12e-01	0.47	-1.01
b2244	rpnE	CDS	101	-0.48	4.21e-01	2.01e-01	0.38	-1.28
b2506	yfgI	CDS	35	-0.48	4.92e-01	2.60e-01	0.43	-1.13
b2604	dgcN	CDS	431	-0.48	1.69e-01	5.12e-02	0.24	-1.95
b2989	yghU	CDS	964	-0.48	4.22e-01	2.02e-01	0.38	-1.28
b3573	ysaA	CDS	188	-0.48	6.22e-02	1.28e-02	0.19	-2.49
b3717	cbrC	CDS	155	-0.48	1.30e-01	3.43e-02	0.23	-2.12
b3806	cyaA	CDS	8960	-0.48	1.60e-01	4.70e-02	0.24	-1.99
b4025	pgi	CDS	9273	-0.48	3.60e-01	1.58e-01	0.34	-1.41
b4043	lexA	CDS	3376	-0.48	2.82e-01	1.10e-01	0.3	-1.6
b0042	fixB	CDS	12	-0.49	6.74e-01	4.40e-01	0.64	-0.77
b0643	ybeL	CDS	786	-0.49	4.85e-01	2.53e-01	0.43	-1.14
b0691	ybfG	pseudo	13	-0.49	7.81e-01	5.95e-01	0.92	-0.53
b0866	ybjQ	CDS	469	-0.49	1.18e-01	3.06e-02	0.23	-2.16
b1246	oppD	CDS	8454	-0.49	4.04e-01	1.88e-01	0.37	-1.32
b1273	yciN	CDS	937	-0.49	2.26e-01	7.81e-02	0.28	-1.76
b1277	ribA	CDS	1293	-0.49	2.96e-01	1.18e-01	0.31	-1.56
b1306	pspC	CDS	124	-0.49	1.89e-01	6.02e-02	0.26	-1.88
b1442	ydcU	CDS	118	-0.49	5.34e-01	2.99e-01	0.47	-1.04
b1502	ydeQ	CDS	11	-0.49	7.51e-01	5.44e-01	0.81	-0.61
b2027	wzzB	CDS	7080	-0.49	1.13e-01	2.90e-02	0.23	-2.18
b2488	hyfH	CDS	18	-0.49	5.58e-01	3.23e-01	0.49	-0.99
b2623	yfjH	CDS	143	-0.49	1.08e-01	2.76e-02	0.22	-2.2
b2632	yfjP	CDS	44	-0.49	4.62e-01	2.32e-01	0.41	-1.19
b2951	yggS	CDS	599	-0.49	3.13e-01	1.28e-01	0.32	-1.52
b3660	yicL	CDS	477	-0.49	1.62e-01	4.77e-02	0.25	-1.98
b3955	eptC	CDS	2320	-0.49	5.01e-01	2.68e-01	0.44	-1.11
b4190	yjfP	CDS	158	-0.49	4.54e-02	8.55e-03	0.19	-2.63
b4716	cpxQ	ncRNA	159	-0.49	7.97e-01	6.19e-01	0.98	-0.5
b0876	ybjD	CDS	476	-0.5	8.69e-02	2.06e-02	0.21	-2.32
b0966	hspQ	CDS	1320	-0.5	2.94e-02	4.80e-03	0.18	-2.82
b1049	opgH	CDS	7259	-0.5	1.21e-01	3.13e-02	0.23	-2.15
b1132	hflD	CDS	1948	-0.5	1.05e-01	2.64e-02	0.23	-2.22
b1138	ymfE	CDS	307	-0.5	3.83e-01	1.75e-01	0.37	-1.36
b1188	ycgB	CDS	693	-0.5	7.24e-01	5.03e-01	0.75	-0.67
b1913	uvrC	CDS	3897	-0.5	3.83e-03	3.99e-04	0.14	-3.54
b2016	yeeZ	CDS	1658	-0.5	2.08e-02	3.12e-03	0.17	-2.96
b2123	yehR	CDS	20	-0.5	6.77e-01	4.45e-01	0.66	-0.76
b2236	yfaE	CDS	722	-0.5	5.05e-01	2.71e-01	0.45	-1.1
b3729	glmS	CDS	14499	-0.5	4.85e-01	2.54e-01	0.44	-1.14
b4023	yjbD	CDS	399	-0.5	6.47e-02	1.35e-02	0.2	-2.47
b4111	proP	CDS	13193	-0.5	5.21e-01	2.86e-01	0.47	-1.07
b4139	aspA	CDS	8400	-0.5	6.74e-01	4.40e-01	0.65	-0.77
b4253	yjgL	CDS	147	-0.5	2.50e-01	9.12e-02	0.29	-1.69
b4302	sgcA	CDS	31	-0.5	4.33e-01	2.10e-01	0.4	-1.25
b0627	tatE	CDS	1940	-0.51	5.57e-01	3.22e-01	0.52	-0.99
b0628	lipA	CDS	4563	-0.51	2.19e-01	7.52e-02	0.29	-1.78
b0834	dgcI	CDS	925	-0.51	3.90e-01	1.80e-01	0.38	-1.34
b1474	fdnG	CDS	3142	-0.51	5.51e-01	3.15e-01	0.5	-1.01
b1508	hipB	CDS	50	-0.51	5.84e-01	3.49e-01	0.54	-0.94
b1649	nemR	CDS	154	-0.51	2.12e-01	7.17e-02	0.28	-1.8
b1710	btuE	CDS	796	-0.51	2.68e-01	1.02e-01	0.31	-1.64
b3050	yqiJ	CDS	35	-0.51	6.52e-01	4.17e-01	0.64	-0.81
b3342	rpsL	CDS	33645	-0.51	3.69e-01	1.64e-01	0.37	-1.39
b4206	ytfB	CDS	949	-0.51	7.73e-02	1.72e-02	0.21	-2.38
b4668	ibsB	CDS	3	-0.51	 NA	6.51e-01	1.13	-0.45
b0134	panB	CDS	2286	-0.52	2.51e-01	9.17e-02	0.31	-1.69
b0435	bolA	CDS	1808	-0.52	3.02e-01	1.21e-01	0.34	-1.55
b0474	adk	CDS	10383	-0.52	1.88e-01	5.99e-02	0.28	-1.88
b1137	ymfD	CDS	417	-0.52	4.67e-01	2.36e-01	0.44	-1.18
b1233	ychJ	CDS	1142	-0.52	1.36e-01	3.67e-02	0.25	-2.09
b1540	ydfH	CDS	1340	-0.52	1.31e-04	6.92e-06	0.12	-4.5
b1704	aroH	CDS	2758	-0.52	4.75e-01	2.42e-01	0.44	-1.17
b1732	katE	CDS	1698	-0.52	7.89e-01	6.08e-01	1.02	-0.51
b2448	yffQ	CDS	11	-0.52	7.67e-01	5.71e-01	0.92	-0.57
b3012	dkgA	CDS	461	-0.52	4.58e-01	2.29e-01	0.43	-1.2
b0005	yaaX	CDS	136	-0.53	2.89e-01	1.14e-01	0.34	-1.58
b1245	oppC	CDS	5277	-0.53	3.56e-01	1.55e-01	0.37	-1.42
b1267	yciO	CDS	896	-0.53	8.58e-03	1.03e-03	0.16	-3.28
b1278	pgpB	CDS	517	-0.53	3.48e-02	5.99e-03	0.19	-2.75
b1441	ydcT	CDS	191	-0.53	5.01e-01	2.68e-01	0.47	-1.11
b1794	dgcP	CDS	1127	-0.53	2.91e-01	1.15e-01	0.34	-1.58
b1880	flhB	CDS	81	-0.53	2.97e-01	1.19e-01	0.34	-1.56
b2888	uacT	CDS	5	-0.53	8.41e-01	6.94e-01	1.36	-0.39
b3883	yihV	CDS	43	-0.53	3.03e-01	1.22e-01	0.34	-1.55
b0929	ompF	CDS	47101	-0.54	6.38e-01	4.02e-01	0.64	-0.84
b1060	bssS	CDS	1207	-0.54	5.54e-01	3.19e-01	0.54	-1
b1647	ydhF	CDS	689	-0.54	1.78e-02	2.53e-03	0.18	-3.02
b1708	nlpC	CDS	582	-0.54	7.59e-02	1.68e-02	0.23	-2.39
b1751	ydjY	CDS	40	-0.54	3.04e-01	1.23e-01	0.35	-1.54
b1814	sdaA	CDS	2816	-0.54	3.34e-01	1.41e-01	0.37	-1.47
b2092	gatC	pseudo	13686	-0.54	4.33e-01	2.10e-01	0.43	-1.25
b2352	yfdI	CDS	2261	-0.54	1.77e-01	5.48e-02	0.28	-1.92
b2750	cysC	CDS	1200	-0.54	7.82e-01	5.96e-01	1.02	-0.53
b3337	bfd	CDS	461	-0.54	6.12e-01	3.76e-01	0.61	-0.89
b3428	glgP	CDS	4002	-0.54	4.21e-01	2.01e-01	0.42	-1.28
b3581	sgbH	CDS	17	-0.54	5.48e-01	3.11e-01	0.53	-1.01
b3697	yidA	CDS	1474	-0.54	1.08e-01	2.75e-02	0.24	-2.2
b3716	cbrB	CDS	110	-0.54	1.59e-01	4.63e-02	0.27	-1.99
b4543	ypaA	pseudo	270	-0.54	6.00e-02	1.22e-02	0.22	-2.51
b0490	fetA	CDS	277	-0.55	1.02e-01	2.55e-02	0.25	-2.23
b0800	ybiB	CDS	800	-0.55	9.86e-04	7.62e-05	0.14	-3.96
b0918	kdsB	CDS	2825	-0.55	1.58e-01	4.58e-02	0.27	-2
b1251	yciI	CDS	941	-0.55	4.20e-01	2.00e-01	0.43	-1.28
b1603	pntA	CDS	4258	-0.55	2.43e-01	8.76e-02	0.32	-1.71
b2154	yeiG	CDS	733	-0.55	2.60e-01	9.74e-02	0.33	-1.66
b2485	hyfE	CDS	5	-0.55	8.11e-01	6.42e-01	1.18	-0.47
b2902	ygfF	CDS	358	-0.55	6.04e-01	3.66e-01	0.61	-0.9
b3838	tatB	CDS	3053	-0.55	1.11e-01	2.85e-02	0.25	-2.19
b4057	yjbR	CDS	583	-0.55	2.50e-01	9.11e-02	0.32	-1.69
b0138	yadM	CDS	15	-0.56	6.29e-01	3.94e-01	0.66	-0.85
b0495	ybbA	CDS	227	-0.56	2.04e-01	6.78e-02	0.31	-1.83
b0496	ybbP	CDS	455	-0.56	1.38e-01	3.73e-02	0.27	-2.08
b0708	phr	CDS	624	-0.56	4.78e-01	2.46e-01	0.48	-1.16
b1712	ihfA	CDS	9374	-0.56	3.86e-05	1.61e-06	0.12	-4.8
b2301	yfcF	CDS	284	-0.56	3.46e-01	1.49e-01	0.39	-1.44
b2905	gcvT	CDS	4666	-0.56	2.57e-01	9.63e-02	0.34	-1.66
b3292	zntR	CDS	439	-0.56	7.60e-02	1.69e-02	0.24	-2.39
b3961	oxyR	CDS	1581	-0.56	4.54e-02	8.51e-03	0.21	-2.63
b0167	glnD	CDS	1437	-0.57	5.65e-02	1.13e-02	0.23	-2.53
b0754	aroG	CDS	4822	-0.57	2.01e-01	6.65e-02	0.31	-1.83
b0843	ybjH	CDS	136	-0.57	1.38e-01	3.74e-02	0.27	-2.08
b0969	tusE	CDS	284	-0.57	1.39e-01	3.81e-02	0.27	-2.07
b1358	ydaT	CDS	18	-0.57	5.78e-01	3.44e-01	0.61	-0.95
b1424	opgD	CDS	1240	-0.57	3.43e-02	5.88e-03	0.21	-2.75
b1519	tam	CDS	271	-0.57	5.15e-01	2.80e-01	0.53	-1.08
b1528	ydeA	CDS	556	-0.57	4.83e-01	2.50e-01	0.5	-1.15
b2235	nrdB	CDS	2409	-0.57	4.09e-01	1.92e-01	0.44	-1.3
b2324	mnmC	CDS	867	-0.57	2.13e-01	7.25e-02	0.32	-1.8
b3431	glgX	CDS	1950	-0.57	3.59e-01	1.58e-01	0.41	-1.41
b4126	yjdI	CDS	51	-0.57	5.62e-01	3.27e-01	0.58	-0.98
b2663	gabP	CDS	128	-0.58	6.51e-01	4.16e-01	0.72	-0.81
b2850	ygeF	pseudo	2	-0.58	 NA	7.33e-01	1.7	-0.34
b2965	speC	CDS	943	-0.58	5.87e-02	1.18e-02	0.23	-2.52
b3279	yrdA	CDS	1008	-0.58	1.07e-02	1.35e-03	0.18	-3.2
b3880	yihS	CDS	43	-0.58	2.86e-01	1.12e-01	0.36	-1.59
b0247	ykfG	CDS	2	-0.59	 NA	7.76e-01	2.07	-0.29
b0768	ybhD	CDS	15	-0.59	6.52e-01	4.18e-01	0.73	-0.81
b1205	ychH	CDS	910	-0.59	7.33e-02	1.61e-02	0.25	-2.41
b1914	uvrY	CDS	2401	-0.59	2.59e-02	4.15e-03	0.2	-2.87
b2665	kbp	CDS	1610	-0.59	4.84e-01	2.51e-01	0.52	-1.15
b3293	yhdN	CDS	342	-0.59	1.98e-01	6.47e-02	0.32	-1.85
b3645	dinD	CDS	156	-0.59	4.35e-01	2.12e-01	0.47	-1.25
b0267	yagA	CDS	8	-0.6	6.79e-01	4.49e-01	0.79	-0.76
b0499	ylbH	pseudo	42	-0.6	4.47e-01	2.20e-01	0.49	-1.23
b0707	ybgA	CDS	253	-0.6	7.28e-01	5.08e-01	0.91	-0.66
b1035	ycdY	CDS	1379	-0.6	1.47e-02	2.00e-03	0.2	-3.09
b1070	flgN	CDS	117	-0.6	9.88e-02	2.46e-02	0.27	-2.25
b1501	ydeP	CDS	112	-0.6	1.65e-01	4.97e-02	0.3	-1.96
b1529	marC	CDS	372	-0.6	1.63e-01	4.82e-02	0.3	-1.98
b1539	ydfG	CDS	2458	-0.6	1.91e-01	6.11e-02	0.32	-1.87
b2293	hxpA	CDS	1464	-0.6	3.54e-02	6.12e-03	0.22	-2.74
b3910	yiiM	CDS	406	-0.6	2.75e-02	4.44e-03	0.21	-2.84
b4048	yjbM	CDS	9	-0.6	6.38e-01	4.03e-01	0.71	-0.84
b4613	dinQ	CDS	347	-0.6	3.92e-01	1.81e-01	0.45	-1.34
b1002	agp	CDS	729	-0.61	3.03e-02	4.98e-03	0.22	-2.81
b1134	nudJ	CDS	359	-0.61	5.71e-02	1.14e-02	0.24	-2.53
b1208	ispE	CDS	2442	-0.61	2.49e-01	9.07e-02	0.36	-1.69
b1664	ydhQ	CDS	1734	-0.61	7.22e-02	1.57e-02	0.25	-2.42
b1919	dcyD	CDS	909	-0.61	3.03e-01	1.22e-01	0.39	-1.55
b2195	ccmG	CDS	241	-0.61	5.27e-01	2.92e-01	0.58	-1.05
b2302	yfcG	CDS	154	-0.61	6.10e-01	3.72e-01	0.68	-0.89
b2458	eutD	CDS	14	-0.61	5.25e-01	2.89e-01	0.58	-1.06
b3429	glgA	CDS	2356	-0.61	3.56e-01	1.55e-01	0.43	-1.42
b3468	yhhN	CDS	485	-0.61	5.66e-02	1.13e-02	0.24	-2.53
b0812	dps	CDS	7425	-0.62	5.75e-01	3.40e-01	0.65	-0.95
b1244	oppB	CDS	6030	-0.62	3.22e-01	1.34e-01	0.41	-1.5
b1349	recT	CDS	50	-0.62	2.74e-01	1.06e-01	0.38	-1.62
b1438	hicB	CDS	123	-0.62	1.46e-01	4.13e-02	0.3	-2.04
b1592	clcB	CDS	182	-0.62	4.07e-02	7.36e-03	0.23	-2.68
b2115	yehF	CDS	27	-0.62	5.52e-01	3.17e-01	0.62	-1
b2347	yfdC	CDS	127	-0.62	5.21e-01	2.86e-01	0.58	-1.07
b2493	yfgO	CDS	748	-0.62	3.63e-02	6.36e-03	0.23	-2.73
b3441	yhhY	CDS	194	-0.62	9.97e-02	2.49e-02	0.28	-2.24
b4320	fimH	CDS	262	-0.62	2.62e-01	9.85e-02	0.37	-1.65
b4561	insM	pseudo	16	-0.62	6.11e-01	3.75e-01	0.69	-0.89
b4705	mntS	CDS	442	-0.62	1.97e-01	6.42e-02	0.34	-1.85
b0035	caiE	CDS	34	-0.63	4.35e-01	2.11e-01	0.5	-1.25
b0172	frr	CDS	10823	-0.63	1.76e-01	5.42e-02	0.33	-1.93
b0946	zapC	CDS	1371	-0.63	1.42e-01	3.93e-02	0.31	-2.06
b1569	dicC	CDS	2	-0.63	 NA	6.92e-01	1.59	-0.4
b2061	wzb	CDS	1	-0.63	 NA	8.00e-01	2.48	-0.25
b2620	smpB	CDS	2154	-0.63	6.56e-02	1.38e-02	0.26	-2.46
b3430	glgC	CDS	2178	-0.63	2.51e-01	9.21e-02	0.37	-1.68
b3689	yidR	CDS	433	-0.63	6.10e-03	6.92e-04	0.19	-3.39
b4429	sokB	ncRNA	109	-0.63	3.57e-01	1.56e-01	0.44	-1.42
b4449	sraG	ncRNA	25	-0.63	5.64e-01	3.29e-01	0.65	-0.98
b4693	aaaE	pseudo	53	-0.63	3.26e-01	1.36e-01	0.42	-1.49
b0561	tfaD	CDS	11	-0.64	5.69e-01	3.35e-01	0.66	-0.96
b0709	dtpD	CDS	203	-0.64	1.59e-01	4.65e-02	0.32	-1.99
b0938	elfA	CDS	25	-0.64	3.72e-01	1.67e-01	0.46	-1.38
b1140	intE	CDS	362	-0.64	4.04e-02	7.29e-03	0.24	-2.68
b1305	pspB	CDS	81	-0.64	2.01e-01	6.63e-02	0.35	-1.84
b1642	slyA	CDS	1339	-0.64	4.08e-03	4.33e-04	0.18	-3.52
b1883	cheB	CDS	29	-0.64	3.94e-01	1.82e-01	0.48	-1.33
b3164	pnp	CDS	27709	-0.64	3.39e-02	5.79e-03	0.23	-2.76
b4056	yjbQ	CDS	424	-0.64	2.09e-01	7.03e-02	0.35	-1.81
b4366	bglJ	CDS	14	-0.64	5.98e-01	3.61e-01	0.7	-0.91
b0958	sulA	CDS	1231	-0.65	5.63e-02	1.12e-02	0.26	-2.54
b1063	yceB	CDS	795	-0.65	4.22e-02	7.79e-03	0.24	-2.66
b1064	grxB	CDS	1459	-0.65	4.57e-01	2.29e-01	0.54	-1.2
b1257	yciE	CDS	210	-0.65	6.80e-01	4.53e-01	0.86	-0.75
b1707	ydiV	CDS	427	-0.65	1.05e-01	2.65e-02	0.29	-2.22
b2580	ung	CDS	602	-0.65	2.17e-02	3.31e-03	0.22	-2.94
b2621	ssrA	ncRNA	511684	-0.65	1.60e-01	4.71e-02	0.33	-1.99
b3023	ygiV	CDS	309	-0.65	4.18e-01	1.99e-01	0.51	-1.28
b3071	nfeR	CDS	403	-0.65	2.21e-01	7.61e-02	0.36	-1.77
b3137	kbaY	CDS	7	-0.65	7.33e-01	5.15e-01	0.99	-0.65
b0226	dinJ	CDS	518	-0.66	2.23e-01	7.70e-02	0.37	-1.77
b0847	ybjL	CDS	1721	-0.66	1.02e-03	7.96e-05	0.17	-3.95
b0931	pncB	CDS	7220	-0.66	2.11e-01	7.11e-02	0.36	-1.8
b1034	ycdX	CDS	1420	-0.66	3.63e-02	6.36e-03	0.24	-2.73
b1037	csgG	CDS	203	-0.66	1.59e-01	4.61e-02	0.33	-1.99
b2017	yefM	CDS	200	-0.66	1.88e-01	6.00e-02	0.35	-1.88
b2418	pdxK	CDS	830	-0.66	1.26e-01	3.32e-02	0.31	-2.13
b2469	narQ	CDS	447	-0.66	2.12e-02	3.19e-03	0.22	-2.95
b3177	folP	CDS	993	-0.66	1.54e-01	4.41e-02	0.33	-2.01
b0225	yafQ	CDS	687	-0.67	1.63e-01	4.82e-02	0.34	-1.98
b0323	yahI	CDS	12	-0.67	6.04e-01	3.66e-01	0.74	-0.9
b2029	gnd	CDS	21044	-0.67	1.43e-01	4.00e-02	0.33	-2.05
b2421	cysM	CDS	2938	-0.67	4.84e-01	2.52e-01	0.59	-1.15
b2775	yqcE	CDS	6	-0.67	8.10e-01	6.41e-01	1.43	-0.47
b2914	rpiA	CDS	4053	-0.67	3.41e-01	1.45e-01	0.46	-1.46
b3262	yhdJ	CDS	115	-0.67	7.56e-02	1.67e-02	0.28	-2.39
b3548	yhjY	CDS	207	-0.67	1.10e-01	2.80e-02	0.3	-2.2
b4748	ynfT	CDS	278	-0.67	7.42e-01	5.27e-01	1.05	-0.63
b0246	yafW	CDS	1	-0.68	 NA	7.65e-01	2.28	-0.3
b0340	cynS	CDS	27	-0.68	2.88e-01	1.13e-01	0.43	-1.58
b0391	ppnP	CDS	1270	-0.68	9.24e-02	2.23e-02	0.3	-2.29
b0732	mngB	CDS	244	-0.68	3.22e-02	5.44e-03	0.24	-2.78
b3878	yihQ	CDS	22	-0.68	4.80e-01	2.48e-01	0.59	-1.16
b4124	dcuR	CDS	396	-0.68	2.21e-02	3.38e-03	0.23	-2.93
b0220	ivy	CDS	1105	-0.69	2.75e-01	1.06e-01	0.43	-1.62
b0528	ybcJ	CDS	773	-0.69	6.53e-02	1.37e-02	0.28	-2.46
b1168	pdeG	CDS	26	-0.69	4.58e-01	2.29e-01	0.57	-1.2
b1247	oppF	CDS	10041	-0.69	1.78e-01	5.52e-02	0.36	-1.92
b1275	cysB	CDS	1705	-0.69	5.33e-03	5.90e-04	0.2	-3.44
b1426	ydcH	CDS	190	-0.69	2.04e-01	6.80e-02	0.38	-1.83
b1476	fdnI	CDS	1027	-0.69	2.44e-01	8.86e-02	0.41	-1.7
b1651	gloA	CDS	1766	-0.69	4.18e-02	7.69e-03	0.26	-2.67
b1843	yobB	CDS	401	-0.69	8.84e-02	2.10e-02	0.3	-2.31
b2717	hycI	CDS	274	-0.69	1.77e-01	5.46e-02	0.36	-1.92
b1463	nhoA	CDS	89	-0.7	2.36e-01	8.36e-02	0.4	-1.73
b1742	ves	CDS	20	-0.7	3.11e-01	1.27e-01	0.46	-1.53
b2002	yeeS	CDS	20	-0.7	4.85e-01	2.54e-01	0.61	-1.14
b3334	gspM	CDS	24	-0.7	2.71e-01	1.03e-01	0.43	-1.63
b3491	yhiM	CDS	364	-0.7	6.28e-01	3.92e-01	0.81	-0.86
b4150	ampC	CDS	419	-0.7	1.19e-03	9.88e-05	0.18	-3.89
b4686	yshB	CDS	473	-0.7	9.66e-02	2.37e-02	0.31	-2.26
b0484	copA	CDS	1953	-0.71	5.83e-02	1.17e-02	0.28	-2.52
b1663	mdtK	CDS	1039	-0.71	5.43e-06	1.70e-07	0.14	-5.23
b1971	msrP	CDS	174	-0.71	5.63e-02	1.12e-02	0.28	-2.54
b3097	yqjC	CDS	1578	-0.71	8.44e-02	1.96e-02	0.3	-2.33
b4631	ykgQ	pseudo	4	-0.71	 NA	6.63e-01	1.64	-0.44
b0514	glxK	CDS	81	-0.72	1.73e-01	5.30e-02	0.37	-1.94
b0565	ompT	CDS	19682	-0.72	5.42e-02	1.06e-02	0.28	-2.55
b1128	roxA	CDS	2859	-0.72	1.21e-04	6.29e-06	0.16	-4.52
b1475	fdnH	CDS	1081	-0.72	2.46e-01	8.93e-02	0.42	-1.7
b1792	yeaO	CDS	254	-0.72	1.31e-01	3.50e-02	0.34	-2.11
b1879	flhA	CDS	225	-0.72	6.14e-03	6.98e-04	0.21	-3.39
b2026	hisI	CDS	965	-0.72	9.60e-02	2.34e-02	0.32	-2.27
b2086	yegS	CDS	298	-0.72	4.98e-01	2.65e-01	0.64	-1.12
b2294	yfbU	CDS	1100	-0.72	2.08e-02	3.13e-03	0.24	-2.95
b2330	prmB	CDS	2248	-0.72	4.61e-02	8.70e-03	0.27	-2.62
b2759	casB	CDS	26	-0.72	2.28e-01	7.95e-02	0.41	-1.75
b3493	pitA	CDS	5343	-0.72	1.88e-02	2.73e-03	0.24	-3
b3777	yifN	pseudo	154	-0.72	8.58e-03	1.03e-03	0.22	-3.28
b0523	purE	CDS	2192	-0.73	4.72e-01	2.40e-01	0.62	-1.17
b0559	ybcW	CDS	36	-0.73	4.66e-01	2.35e-01	0.61	-1.19
b0824	ybiY	CDS	5	-0.73	6.89e-01	4.63e-01	0.99	-0.73
b1296	puuP	CDS	130	-0.73	2.85e-01	1.11e-01	0.46	-1.59
b1427	rimL	CDS	289	-0.73	4.91e-02	9.36e-03	0.28	-2.6
b2977	glcG	CDS	168	-0.73	1.09e-01	2.79e-02	0.33	-2.2
b3923	uspD	CDS	556	-0.73	1.25e-01	3.25e-02	0.34	-2.14
b3946	fsaB	CDS	30	-0.73	2.16e-01	7.37e-02	0.41	-1.79
b4589	ylcI	CDS	13	-0.73	5.78e-01	3.43e-01	0.77	-0.95
b0365	tauA	CDS	36	-0.74	4.60e-01	2.31e-01	0.62	-1.2
b0529	folD	CDS	3391	-0.74	8.22e-02	1.87e-02	0.31	-2.35
b1048	opgG	CDS	4766	-0.74	9.97e-02	2.48e-02	0.33	-2.24
b1604	ydgH	CDS	2057	-0.74	2.92e-02	4.77e-03	0.26	-2.82
b1746	astD	CDS	252	-0.74	5.29e-01	2.94e-01	0.71	-1.05
b2023	hisH	CDS	581	-0.74	1.52e-01	4.34e-02	0.36	-2.02
b2360	yfdQ	CDS	37	-0.74	3.26e-01	1.36e-01	0.5	-1.49
b2634	yfjR	CDS	11	-0.74	5.43e-01	3.07e-01	0.72	-1.02
b3291	mscL	CDS	1331	-0.74	4.02e-05	1.69e-06	0.16	-4.79
b3448	yhhA	CDS	151	-0.74	1.52e-01	4.31e-02	0.37	-2.02
b3622	waaL	CDS	1613	-0.74	1.16e-01	2.98e-02	0.34	-2.17
b0110	ampD	CDS	252	-0.75	4.02e-03	4.25e-04	0.21	-3.52
b0394	mak	CDS	347	-0.75	3.30e-03	3.33e-04	0.21	-3.59
b0478	ybaL	CDS	2063	-0.75	1.82e-01	5.68e-02	0.39	-1.91
b0704	ybfC	CDS	28	-0.75	4.10e-01	1.93e-01	0.57	-1.3
b0717	ybgP	CDS	11	-0.75	4.29e-01	2.06e-01	0.59	-1.26
b0796	cecR	CDS	264	-0.75	4.58e-03	4.96e-04	0.22	-3.48
b1195	ymgE	CDS	60	-0.75	5.36e-01	3.00e-01	0.72	-1.04
b1555	ydfR	CDS	18	-0.75	7.43e-01	5.29e-01	1.19	-0.63
b2055	wcaE	CDS	8	-0.75	6.80e-01	4.51e-01	0.99	-0.75
