Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b1205	ychH	CDS	910	-0.6	4.17e-02	1.46e-02	0.25	-2.44
b1331	insH-4	CDS	822	-0.6	3.00e-02	9.73e-03	0.23	-2.59
b1716	rplT	CDS	55194	-0.6	1.18e-01	5.32e-02	0.31	-1.93
b2982	insH-9	CDS	826	-0.6	2.99e-02	9.67e-03	0.23	-2.59
b3218	insH-10	CDS	825	-0.6	2.99e-02	9.67e-03	0.23	-2.59
b3315	rplV	CDS	34917	-0.6	2.76e-01	1.62e-01	0.43	-1.4
b3584	yiaT	CDS	41	-0.6	2.85e-01	1.70e-01	0.44	-1.37
b3731	atpC	CDS	15571	-0.6	1.15e-01	5.15e-02	0.31	-1.95
b4200	rpsF	CDS	35547	-0.6	1.49e-01	7.17e-02	0.34	-1.8
b4202	rpsR	CDS	17380	-0.6	2.19e-01	1.20e-01	0.38	-1.56
b4711	insH21	CDS	821	-0.6	2.88e-02	9.20e-03	0.23	-2.6
b0356	frmA	CDS	1229	-0.61	7.85e-02	3.18e-02	0.28	-2.15
b0434	yajG	CDS	2379	-0.61	1.86e-01	9.69e-02	0.37	-1.66
b1001	yccE	CDS	27	-0.61	4.01e-01	2.69e-01	0.55	-1.11
b1253	yciA	CDS	567	-0.61	1.89e-01	9.93e-02	0.37	-1.65
b1656	sodB	CDS	4881	-0.61	1.53e-01	7.45e-02	0.34	-1.78
b1867	yecD	CDS	348	-0.61	2.58e-02	8.06e-03	0.23	-2.65
b2124	yehS	CDS	776	-0.61	1.16e-01	5.20e-02	0.31	-1.94
b2561	yfhH	CDS	210	-0.61	6.79e-02	2.64e-02	0.27	-2.22
b2708	gutQ	CDS	382	-0.61	2.51e-02	7.75e-03	0.23	-2.66
b2804	fucU	CDS	170	-0.61	3.21e-02	1.06e-02	0.24	-2.56
b2917	scpA	CDS	52	-0.61	1.18e-01	5.33e-02	0.32	-1.93
b3640	dut	CDS	2166	-0.61	1.81e-01	9.32e-02	0.36	-1.68
b4169	amiB	CDS	1007	-0.61	5.52e-05	4.98e-06	0.13	-4.57
b0155	clcA	CDS	774	-0.62	1.24e-03	2.05e-04	0.17	-3.71
b0852	rimK	CDS	740	-0.62	2.23e-02	6.79e-03	0.23	-2.71
b1973	zinT	CDS	9722	-0.62	1.26e-01	5.79e-02	0.33	-1.9
b2480	bcp	CDS	4097	-0.62	8.01e-02	3.25e-02	0.29	-2.14
b2769	ygcQ	CDS	37	-0.62	1.79e-01	9.21e-02	0.37	-1.68
b2790	yqcA	CDS	739	-0.62	4.35e-02	1.53e-02	0.26	-2.43
b2813	mltA	CDS	1435	-0.62	9.00e-05	8.72e-06	0.14	-4.45
b3230	rpsI	CDS	49765	-0.62	1.70e-01	8.61e-02	0.36	-1.72
b3402	yhgE	CDS	358	-0.62	1.35e-01	6.35e-02	0.33	-1.86
b3674	yidF	CDS	90	-0.62	1.91e-01	1.01e-01	0.38	-1.64
b3732	atpD	CDS	35290	-0.62	1.51e-01	7.32e-02	0.34	-1.79
b4158	yjeO	CDS	47	-0.62	1.67e-01	8.41e-02	0.36	-1.73
b4260	pepA	CDS	5502	-0.62	5.35e-02	1.96e-02	0.26	-2.33
b4264	idnR	CDS	157	-0.62	2.94e-02	9.41e-03	0.24	-2.6
b4306	yjhP	CDS	56	-0.62	4.06e-01	2.73e-01	0.56	-1.1
b4546	ypeB	CDS	252	-0.62	4.48e-03	9.58e-04	0.19	-3.3
b0313	betI	CDS	543	-0.63	4.59e-01	3.22e-01	0.64	-0.99
b1248	yciU	CDS	703	-0.63	2.42e-02	7.44e-03	0.23	-2.68
b1580	rspB	CDS	38	-0.63	4.28e-01	2.94e-01	0.6	-1.05
b1805	fadD	CDS	1002	-0.63	1.56e-02	4.37e-03	0.22	-2.85
b2283	nuoG	CDS	8965	-0.63	8.58e-03	2.12e-03	0.21	-3.07
b2597	raiA	CDS	8004	-0.63	4.10e-01	2.78e-01	0.58	-1.08
b2866	xdhA	CDS	101	-0.63	2.93e-01	1.76e-01	0.46	-1.35
b2962	yggX	CDS	892	-0.63	5.20e-02	1.90e-02	0.27	-2.34
b3022	mqsR	CDS	194	-0.63	1.25e-01	5.72e-02	0.33	-1.9
b3025	qseB	CDS	120	-0.63	2.13e-02	6.41e-03	0.23	-2.73
b3643	rph	CDS	1977	-0.63	2.42e-01	1.36e-01	0.42	-1.49
b3951	pflD	CDS	82	-0.63	1.57e-01	7.75e-02	0.36	-1.77
b0407	yajC	CDS	4664	-0.64	9.78e-02	4.18e-02	0.32	-2.04
b2014	plaP	CDS	7667	-0.64	4.17e-01	2.84e-01	0.59	-1.07
b2490	hyfJ	CDS	17	-0.64	5.65e-01	4.26e-01	0.8	-0.8
b2910	zapA	CDS	1618	-0.64	1.34e-02	3.61e-03	0.22	-2.91
b3282	tsaC	CDS	1011	-0.64	9.02e-02	3.78e-02	0.31	-2.08
b3298	rpsM	CDS	42979	-0.64	1.61e-01	7.99e-02	0.37	-1.75
b3378	yhfU	CDS	9	-0.64	5.46e-01	4.03e-01	0.77	-0.84
b3625	waaY	CDS	578	-0.64	7.90e-03	1.90e-03	0.21	-3.1
b3903	rhaA	CDS	16	-0.64	3.80e-01	2.51e-01	0.56	-1.15
b4094	phnN	CDS	12	-0.64	4.16e-01	2.83e-01	0.6	-1.07
b0135	yadC	CDS	27	-0.65	2.29e-01	1.27e-01	0.43	-1.53
b0170	tsf	CDS	36513	-0.65	2.09e-01	1.13e-01	0.41	-1.59
b0261	mmuM	CDS	251	-0.65	4.05e-02	1.39e-02	0.26	-2.46
b1790	nimR	CDS	137	-0.65	4.65e-03	1.00e-03	0.2	-3.29
b2550	yphH	CDS	169	-0.65	7.43e-02	2.97e-02	0.3	-2.17
b3147	lpoA	CDS	2060	-0.65	3.95e-02	1.35e-02	0.26	-2.47
b3182	dacB	CDS	807	-0.65	1.81e-04	1.99e-05	0.15	-4.27
b3357	crp	CDS	5888	-0.65	8.20e-05	7.80e-06	0.15	-4.47
b3422	rtcR	CDS	51	-0.65	3.29e-01	2.05e-01	0.51	-1.27
b3463	ftsE	CDS	1399	-0.65	5.37e-03	1.20e-03	0.2	-3.24
b3629	waaS	CDS	754	-0.65	3.20e-02	1.05e-02	0.25	-2.56
b3939	metB	CDS	651	-0.65	1.37e-01	6.44e-02	0.35	-1.85
b0207	dkgB	CDS	203	-0.66	1.35e-01	6.32e-02	0.35	-1.86
b0363	yaiP	CDS	22	-0.66	3.36e-01	2.11e-01	0.52	-1.25
b0436	tig	CDS	36306	-0.66	1.77e-01	9.07e-02	0.39	-1.69
b3028	mdaB	CDS	489	-0.66	1.10e-01	4.87e-02	0.34	-1.97
b3329	gspH	CDS	10	-0.66	4.70e-01	3.31e-01	0.68	-0.97
b3594	yibA	CDS	83	-0.66	1.19e-01	5.40e-02	0.34	-1.93
b3885	yihX	CDS	527	-0.66	7.61e-02	3.06e-02	0.31	-2.16
b0400	phoR	CDS	221	-0.67	9.00e-03	2.23e-03	0.22	-3.06
b1643	ydhI	CDS	85	-0.67	1.56e-01	7.71e-02	0.38	-1.77
b2938	speA	CDS	8214	-0.67	1.11e-02	2.86e-03	0.23	-2.98
b3314	rpsC	CDS	60244	-0.67	2.11e-01	1.14e-01	0.43	-1.58
b3632	waaQ	CDS	1160	-0.67	9.68e-04	1.53e-04	0.18	-3.79
b3639	dfp	CDS	1560	-0.67	1.77e-02	5.07e-03	0.24	-2.8
b3843	ubiD	CDS	3480	-0.67	5.14e-03	1.13e-03	0.21	-3.26
b0234	yafP	CDS	57	-0.68	1.20e-01	5.46e-02	0.35	-1.92
b0845	ybjJ	CDS	384	-0.68	6.72e-02	2.61e-02	0.3	-2.23
b0900	ycaN	CDS	71	-0.68	1.45e-01	6.95e-02	0.37	-1.82
b2139	mdtQ	pseudo	20	-0.68	3.51e-01	2.25e-01	0.56	-1.21
b2376	ypdI	CDS	3	-0.68	8.26e-01	7.35e-01	1.99	-0.34
b2618	yfjF	CDS	653	-0.68	5.82e-02	2.19e-02	0.3	-2.29
b2792	yqcC	CDS	157	-0.68	1.11e-02	2.87e-03	0.23	-2.98
b2832	ygdQ	CDS	570	-0.68	2.91e-04	3.67e-05	0.16	-4.13
b2968	yghD	CDS	51	-0.68	1.67e-01	8.40e-02	0.39	-1.73
b3299	rpmJ	CDS	21222	-0.68	1.35e-01	6.33e-02	0.37	-1.86
b3872	yihL	CDS	127	-0.68	3.39e-01	2.15e-01	0.55	-1.24
b4391	ettA	CDS	7330	-0.68	1.51e-01	7.30e-02	0.38	-1.79
b4477	dgoA	CDS	29	-0.68	2.71e-01	1.57e-01	0.48	-1.41
b0041	fixA	CDS	10	-0.69	5.31e-01	3.91e-01	0.8	-0.86
b0180	fabZ	CDS	4169	-0.69	1.01e-02	2.56e-03	0.23	-3.02
b0228	rayT	CDS	95	-0.69	2.75e-02	8.72e-03	0.26	-2.62
b0323	yahI	CDS	12	-0.69	4.50e-01	3.14e-01	0.68	-1.01
b2592	clpB	CDS	3751	-0.69	2.80e-04	3.47e-05	0.17	-4.14
b2608	rimM	CDS	40216	-0.69	8.86e-02	3.70e-02	0.33	-2.09
b2807	ygdD	CDS	387	-0.69	9.39e-03	2.35e-03	0.23	-3.04
b2859	ygeO	pseudo	21	-0.69	2.53e-01	1.44e-01	0.47	-1.46
b2898	ygfZ	CDS	2412	-0.69	7.52e-02	3.02e-02	0.32	-2.17
b2911	ssrS	ncRNA	4220	-0.69	1.28e-01	5.91e-02	0.37	-1.89
b3104	yhaI	CDS	14	-0.69	3.99e-01	2.67e-01	0.62	-1.11
b3403	pck	CDS	7040	-0.69	3.33e-01	2.09e-01	0.55	-1.26
b3465	rsmD	CDS	416	-0.69	2.91e-04	3.67e-05	0.17	-4.13
b4004	zraR	CDS	136	-0.69	5.78e-02	2.17e-02	0.3	-2.29
b4473	smf	CDS	366	-0.69	2.12e-04	2.44e-05	0.16	-4.22
b4739	ymgL	CDS	12	-0.69	5.57e-01	4.16e-01	0.85	-0.81
b1088	yceD	CDS	18945	-0.7	1.92e-02	5.61e-03	0.25	-2.77
b2619	ratA	CDS	900	-0.7	1.40e-02	3.79e-03	0.24	-2.89
b3316	rpsS	CDS	18998	-0.7	1.97e-01	1.05e-01	0.43	-1.62
b3567	xylG	CDS	26	-0.7	3.01e-01	1.82e-01	0.53	-1.33
b3630	waaP	CDS	583	-0.7	3.09e-03	6.10e-04	0.2	-3.43
b3649	rpoZ	CDS	3396	-0.7	1.34e-03	2.23e-04	0.19	-3.69
b3938	metJ	CDS	1143	-0.7	2.04e-01	1.09e-01	0.44	-1.6
b4265	idnT	CDS	86	-0.7	1.48e-01	7.10e-02	0.39	-1.81
b4419	ldrA	CDS	18	-0.7	2.49e-01	1.41e-01	0.48	-1.47
b4435	isrC	ncRNA	4	-0.7	6.77e-01	5.47e-01	1.17	-0.6
b0465	mscK	CDS	1971	-0.71	1.70e-04	1.82e-05	0.17	-4.29
b3193	mlaD	CDS	1203	-0.71	2.61e-03	5.03e-04	0.2	-3.48
b3633	waaA	CDS	1286	-0.71	4.24e-02	1.48e-02	0.29	-2.44
b0009	mog	CDS	873	-0.72	8.23e-03	2.02e-03	0.23	-3.09
b0042	fixB	CDS	12	-0.72	3.65e-01	2.36e-01	0.6	-1.18
b0181	lpxA	CDS	6690	-0.72	2.74e-02	8.70e-03	0.28	-2.62
b0947	ycbX	CDS	843	-0.72	8.02e-04	1.21e-04	0.19	-3.84
b0985	gfcC	CDS	37	-0.72	7.41e-02	2.96e-02	0.33	-2.18
b1335	ogt	CDS	241	-0.72	4.91e-02	1.77e-02	0.31	-2.37
b1459	yncI	pseudo	42	-0.72	1.87e-01	9.76e-02	0.44	-1.66
b1628	rsxB	CDS	572	-0.72	1.01e-03	1.62e-04	0.19	-3.77
b1645	ydhK	CDS	249	-0.72	2.03e-02	6.03e-03	0.26	-2.75
b1717	rpmI	CDS	34291	-0.72	5.76e-02	2.16e-02	0.31	-2.3
b2417	crr	CDS	18791	-0.72	1.45e-01	6.95e-02	0.39	-1.82
b2463	maeB	CDS	2009	-0.72	3.34e-02	1.10e-02	0.28	-2.54
b2607	trmD	CDS	45277	-0.72	7.61e-02	3.07e-02	0.33	-2.16
b3297	rpsK	CDS	39374	-0.72	1.46e-01	6.99e-02	0.4	-1.81
b3311	rpsQ	CDS	31920	-0.72	1.88e-01	9.82e-02	0.44	-1.65
b3667	uhpC	CDS	230	-0.72	1.05e-01	4.60e-02	0.36	-2
b3730	glmU	CDS	9603	-0.72	2.60e-01	1.49e-01	0.5	-1.44
b3876	yihO	CDS	26	-0.72	3.22e-01	1.99e-01	0.56	-1.28
b4024	lysC	CDS	1041	-0.72	8.26e-02	3.38e-02	0.34	-2.12
b4184	yjfL	CDS	7	-0.72	5.19e-01	3.80e-01	0.82	-0.88
b0242	proB	CDS	2150	-0.73	8.72e-05	8.33e-06	0.16	-4.46
b2209	eco	CDS	870	-0.73	7.94e-03	1.92e-03	0.24	-3.1
b3155	yhbQ	CDS	103	-0.73	1.06e-02	2.72e-03	0.24	-3
b3258	panF	CDS	651	-0.73	2.33e-02	7.14e-03	0.27	-2.69
b3880	yihS	CDS	43	-0.73	1.13e-01	5.02e-02	0.37	-1.96
b3921	yiiR	CDS	186	-0.73	7.95e-02	3.22e-02	0.34	-2.14
b0008	talB	CDS	14573	-0.74	8.14e-03	1.99e-03	0.24	-3.09
b0295	ykgL	CDS	15	-0.74	3.22e-01	2.00e-01	0.58	-1.28
b0422	xseB	CDS	598	-0.74	3.48e-03	7.04e-04	0.22	-3.39
b0447	decR	CDS	227	-0.74	7.08e-03	1.67e-03	0.24	-3.14
b1610	tus	CDS	180	-0.74	2.20e-03	4.08e-04	0.21	-3.53
b1891	flhC	CDS	240	-0.74	1.64e-03	2.85e-04	0.2	-3.63
b2229	yfaT	CDS	12	-0.74	4.96e-01	3.58e-01	0.81	-0.92
b2817	amiC	CDS	1537	-0.74	7.02e-05	6.50e-06	0.16	-4.51
b2877	mocA	CDS	63	-0.74	1.75e-01	8.91e-02	0.43	-1.7
b3105	yhaJ	CDS	757	-0.74	2.79e-03	5.41e-04	0.22	-3.46
b3146	rsmI	CDS	480	-0.74	1.47e-03	2.49e-04	0.2	-3.66
b3189	murA	CDS	4623	-0.74	6.74e-02	2.62e-02	0.33	-2.22
b3374	frlD	CDS	88	-0.74	3.02e-02	9.79e-03	0.29	-2.58
b4351	mrr	CDS	478	-0.74	4.73e-02	1.69e-02	0.31	-2.39
b4360	yjjA	CDS	592	-0.74	8.31e-03	2.04e-03	0.24	-3.08
b4394	yjjX	CDS	404	-0.74	1.80e-02	5.20e-03	0.26	-2.79
b0085	murE	CDS	2624	-0.75	6.18e-08	1.76e-09	0.13	-6.02
b0271	yagH	CDS	73	-0.75	1.67e-01	8.44e-02	0.43	-1.73
b1571	ydfA	CDS	10	-0.75	4.82e-01	3.44e-01	0.8	-0.95
b2915	yqfE	pseudo	12	-0.75	3.59e-01	2.31e-01	0.62	-1.2
b4194	ulaB	CDS	13	-0.75	3.61e-01	2.33e-01	0.63	-1.19
b0981	etk	CDS	362	-0.76	7.44e-05	6.96e-06	0.17	-4.49
b1216	chaA	CDS	863	-0.76	2.50e-01	1.42e-01	0.52	-1.47
b1774	ydjJ	CDS	18	-0.76	2.82e-01	1.66e-01	0.55	-1.38
b2156	lysP	CDS	1694	-0.76	3.31e-05	2.64e-06	0.16	-4.7
b2214	ftp	CDS	401	-0.76	9.61e-04	1.52e-04	0.2	-3.79
b3131	agaR	CDS	1035	-0.76	2.49e-03	4.74e-04	0.22	-3.49
b3180	yhbY	CDS	4588	-0.76	6.38e-02	2.45e-02	0.34	-2.25
b3984	rplA	CDS	73270	-0.76	9.43e-02	3.99e-02	0.37	-2.06
b4282	yjhE	pseudo	12	-0.76	5.90e-01	4.52e-01	1.01	-0.75
b4426	mcaS	ncRNA	6	-0.76	6.38e-01	5.05e-01	1.13	-0.67
b0132	rpnC	CDS	85	-0.77	1.58e-02	4.46e-03	0.27	-2.84
b0209	yafD	CDS	894	-0.77	1.67e-03	2.92e-04	0.21	-3.62
b1175	minD	CDS	3495	-0.77	8.46e-03	2.08e-03	0.25	-3.08
b3407	yhgF	CDS	2915	-0.77	1.74e-02	4.99e-03	0.27	-2.81
b3470	tusA	CDS	440	-0.77	1.14e-01	5.08e-02	0.4	-1.95
b3559	glyS	CDS	12226	-0.77	5.06e-02	1.84e-02	0.32	-2.36
b3571	malS	CDS	187	-0.77	2.24e-01	1.23e-01	0.5	-1.54
b4022	rluF	CDS	686	-0.77	9.92e-04	1.58e-04	0.2	-3.78
b4217	ytfK	CDS	1139	-0.77	1.49e-01	7.19e-02	0.43	-1.8
b4428	hokB	CDS	126	-0.77	3.80e-01	2.50e-01	0.67	-1.15
b4554	yibT	CDS	260	-0.77	2.40e-03	4.51e-04	0.22	-3.51
b0441	ppiD	CDS	6051	-0.78	4.79e-03	1.04e-03	0.24	-3.28
b0610	rnk	CDS	808	-0.78	1.32e-01	6.17e-02	0.42	-1.87
b0921	cmoM	CDS	1075	-0.78	1.07e-03	1.74e-04	0.21	-3.75
b2806	rlmM	CDS	1401	-0.78	3.47e-03	6.99e-04	0.23	-3.39
b2961	mutY	CDS	1098	-0.78	1.94e-03	3.49e-04	0.22	-3.58
b3602	yibL	CDS	1025	-0.78	5.38e-02	1.98e-02	0.33	-2.33
b3927	glpF	CDS	1725	-0.78	3.74e-01	2.44e-01	0.67	-1.17
b4728	yadW	CDS	74	-0.78	1.66e-02	4.72e-03	0.28	-2.83
b0083	ftsL	CDS	818	-0.79	7.67e-03	1.84e-03	0.25	-3.12
b0760	modF	CDS	785	-0.79	5.15e-05	4.56e-06	0.17	-4.58
b0784	moaD	CDS	212	-0.79	1.40e-02	3.78e-03	0.27	-2.9
b1976	mtfA	CDS	564	-0.79	2.76e-04	3.40e-05	0.19	-4.14
b2349	intS	CDS	315	-0.79	8.43e-02	3.47e-02	0.37	-2.11
b3219	yhcF	CDS	105	-0.79	4.57e-02	1.63e-02	0.33	-2.4
b3294	rplQ	CDS	51104	-0.79	1.56e-01	7.72e-02	0.44	-1.77
b3399	yrfG	CDS	691	-0.79	4.91e-03	1.07e-03	0.24	-3.27
b3560	glyQ	CDS	5207	-0.79	4.93e-02	1.78e-02	0.33	-2.37
b4350	hsdR	CDS	3179	-0.79	1.16e-03	1.91e-04	0.21	-3.73
b4388	serB	CDS	1298	-0.79	3.27e-03	6.53e-04	0.23	-3.41
b4648	ysaC	pseudo	9	-0.79	4.25e-01	2.91e-01	0.75	-1.06
b4740	ymgM	CDS	50	-0.79	8.38e-02	3.45e-02	0.37	-2.11
b1786	dgcJ	CDS	273	-0.8	1.02e-01	4.44e-02	0.4	-2.01
b2164	psuT	CDS	97	-0.8	6.57e-02	2.54e-02	0.36	-2.24
b2185	rplY	CDS	17617	-0.8	1.49e-02	4.09e-03	0.28	-2.87
b2517	rlmN	CDS	2823	-0.8	3.23e-03	6.42e-04	0.23	-3.41
b2765	queD	CDS	711	-0.8	8.28e-02	3.39e-02	0.38	-2.12
b3043	ygiL	CDS	27	-0.8	2.04e-01	1.10e-01	0.5	-1.6
b3296	rpsD	CDS	73583	-0.8	1.19e-01	5.42e-02	0.42	-1.92
b3866	yihI	CDS	1267	-0.8	1.35e-01	6.32e-02	0.43	-1.86
b3936	rpmE	CDS	16704	-0.8	2.54e-02	7.90e-03	0.3	-2.66
b4547	ypfN	CDS	447	-0.8	2.56e-03	4.89e-04	0.23	-3.49
b0075	leuL	CDS	19	-0.81	4.80e-01	3.42e-01	0.85	-0.95
b0471	ybaB	CDS	2340	-0.81	1.45e-02	3.93e-03	0.28	-2.88
b0555	rrrD	CDS	55	-0.81	8.82e-02	3.68e-02	0.39	-2.09
b2162	rihB	CDS	5	-0.81	5.17e-01	3.78e-01	0.92	-0.88
b2412	zipA	CDS	3624	-0.81	3.97e-04	5.32e-05	0.2	-4.04
b2837	galR	CDS	451	-0.81	2.31e-02	7.08e-03	0.3	-2.69
b3380	yhfW	CDS	16	-0.81	3.13e-01	1.92e-01	0.62	-1.31
b3816	corA	CDS	1283	-0.81	1.63e-02	4.62e-03	0.29	-2.83
b1089	rpmF	CDS	23818	-0.82	3.56e-02	1.20e-02	0.33	-2.51
b2972	pppA	CDS	312	-0.82	3.07e-01	1.87e-01	0.62	-1.32
b3397	nudE	CDS	1373	-0.82	1.56e-02	4.36e-03	0.29	-2.85
b4224	chpS	CDS	39	-0.82	5.66e-02	2.11e-02	0.35	-2.31
b1043	csgC	CDS	7	-0.83	5.74e-01	4.36e-01	1.07	-0.78
b1936	intG	pseudo	15	-0.83	2.33e-01	1.30e-01	0.55	-1.52
b3313	rplP	CDS	31618	-0.83	1.24e-01	5.71e-02	0.44	-1.9
b3425	glpE	CDS	422	-0.83	3.07e-03	6.05e-04	0.24	-3.43
b0516	allC	CDS	69	-0.84	1.58e-02	4.42e-03	0.29	-2.85
b2061	wzb	CDS	1	-0.84	8.29e-01	7.38e-01	2.52	-0.33
b2100	yegV	CDS	114	-0.84	4.19e-03	8.80e-04	0.25	-3.33
b2287	nuoB	CDS	5461	-0.84	5.70e-06	3.34e-07	0.16	-5.1
b3181	greA	CDS	1937	-0.84	4.44e-02	1.57e-02	0.35	-2.42
b3412	bioH	CDS	535	-0.84	9.38e-03	2.35e-03	0.28	-3.04
b0081	mraZ	CDS	1512	-0.85	4.80e-04	6.65e-05	0.21	-3.99
b0125	hpt	CDS	2930	-0.85	6.28e-02	2.41e-02	0.38	-2.26
b0208	yafC	CDS	191	-0.85	1.85e-02	5.35e-03	0.31	-2.78
b0687	seqA	CDS	2015	-0.85	1.37e-03	2.30e-04	0.23	-3.68
b1179	ycgL	CDS	588	-0.85	2.35e-02	7.22e-03	0.32	-2.69
b2171	yeiP	CDS	1852	-0.85	1.03e-01	4.50e-02	0.42	-2
b2733	mutS	CDS	1666	-0.85	3.91e-02	1.34e-02	0.34	-2.47
b4504	ykfH	CDS	1	-0.85	8.87e-01	8.19e-01	3.69	-0.23
b4688	ykgS	CDS	30	-0.85	1.93e-01	1.02e-01	0.52	-1.63
b1201	dhaR	CDS	318	-0.86	2.85e-04	3.56e-05	0.21	-4.13
b1641	slyB	CDS	8777	-0.86	1.82e-01	9.43e-02	0.52	-1.67
b2284	nuoF	CDS	5285	-0.86	1.11e-04	1.09e-05	0.2	-4.4
b2304	yfcH	CDS	1468	-0.86	5.31e-07	2.24e-08	0.15	-5.59
b2546	yphD	CDS	17	-0.86	1.89e-01	9.91e-02	0.52	-1.65
b3190	ibaG	CDS	680	-0.86	1.97e-03	3.56e-04	0.24	-3.57
b3236	mdh	CDS	8706	-0.86	9.95e-07	4.55e-08	0.16	-5.47
b3857	mobA	CDS	228	-0.86	1.01e-02	2.56e-03	0.28	-3.02
b4214	cysQ	CDS	722	-0.86	1.74e-03	3.09e-04	0.24	-3.61
b4423	ldrC	CDS	24	-0.86	1.13e-01	5.03e-02	0.44	-1.96
b0147	thpR	CDS	148	-0.87	1.71e-02	4.88e-03	0.31	-2.81
b1094	acpP	CDS	43338	-0.87	5.10e-02	1.86e-02	0.37	-2.35
b1224	narG	CDS	2558	-0.87	3.70e-01	2.40e-01	0.74	-1.17
b1952	dsrB	CDS	158	-0.87	7.08e-02	2.79e-02	0.39	-2.2
b2812	tcdA	CDS	663	-0.87	1.77e-04	1.93e-05	0.2	-4.27
b3312	rpmC	CDS	16668	-0.87	1.06e-01	4.66e-02	0.44	-1.99
b3503	arsC	CDS	88	-0.87	3.81e-02	1.30e-02	0.35	-2.48
b3718	yieK	CDS	56	-0.87	2.97e-02	9.55e-03	0.34	-2.59
b3928	zapB	CDS	5137	-0.87	2.52e-02	7.81e-03	0.33	-2.66
b4487	yjdP	CDS	72	-0.87	1.58e-02	4.44e-03	0.3	-2.85
b0301	rclC	CDS	30	-0.88	1.27e-01	5.86e-02	0.47	-1.89
b1238	tdk	CDS	588	-0.88	1.51e-01	7.35e-02	0.49	-1.79
b1392	paaE	CDS	21	-0.88	1.56e-01	7.68e-02	0.5	-1.77
b1862	yebB	CDS	12	-0.88	4.62e-01	3.24e-01	0.89	-0.99
b3617	kbl	CDS	3341	-0.88	4.85e-02	1.75e-02	0.37	-2.38
b3637	rpmB	CDS	27551	-0.88	7.74e-03	1.85e-03	0.28	-3.11
b3894	fdoG	CDS	25310	-0.88	2.11e-02	6.36e-03	0.32	-2.73
b0112	aroP	CDS	866	-0.89	3.75e-04	4.95e-05	0.22	-4.06
b0338	cynR	CDS	139	-0.89	3.80e-03	7.83e-04	0.27	-3.36
b0554	essD	CDS	56	-0.89	9.89e-02	4.24e-02	0.44	-2.03
b0851	nfsA	CDS	724	-0.89	1.52e-02	4.20e-03	0.31	-2.86
b1824	yobF	CDS	3551	-0.89	1.79e-02	5.15e-03	0.32	-2.8
b2606	rplS	CDS	32190	-0.89	3.58e-02	1.20e-02	0.35	-2.51
b2767	ygcO	CDS	25	-0.89	1.27e-01	5.89e-02	0.47	-1.89
b2888	uacT	CDS	5	-0.89	5.57e-01	4.16e-01	1.09	-0.81
b3137	kbaY	CDS	7	-0.89	4.50e-01	3.13e-01	0.89	-1.01
b3442	yhhZ	CDS	7	-0.89	4.94e-01	3.56e-01	0.96	-0.92
b4027	yjbF	CDS	7	-0.89	5.31e-01	3.91e-01	1.04	-0.86
b4395	ytjC	CDS	1007	-0.89	7.94e-02	3.21e-02	0.41	-2.14
b0084	ftsI	CDS	1591	-0.9	3.73e-06	2.02e-07	0.17	-5.2
b0277	yagK	CDS	53	-0.9	1.23e-02	3.24e-03	0.3	-2.94
b1803	yeaX	CDS	33	-0.9	2.22e-01	1.22e-01	0.58	-1.55
b1974	yodB	CDS	88	-0.9	2.97e-01	1.79e-01	0.67	-1.35
b3142	yraH	CDS	41	-0.9	1.21e-01	5.53e-02	0.47	-1.92
b3185	rpmA	CDS	31814	-0.9	3.45e-02	1.15e-02	0.35	-2.53
b4162	orn	CDS	742	-0.9	8.16e-03	2.00e-03	0.29	-3.09
b4193	ulaA	CDS	24	-0.9	2.97e-01	1.79e-01	0.67	-1.34
b4593	ymgI	CDS	8	-0.9	5.66e-01	4.27e-01	1.13	-0.79
b1799	dmlR	CDS	247	-0.91	8.56e-05	8.17e-06	0.2	-4.46
b1916	sdiA	CDS	427	-0.91	1.53e-01	7.46e-02	0.51	-1.78
b3194	mlaE	CDS	1303	-0.91	8.02e-04	1.21e-04	0.24	-3.84
b3747	kup	CDS	1054	-0.91	1.35e-05	9.32e-07	0.18	-4.91
b3775	ppiC	CDS	1001	-0.91	2.65e-02	8.33e-03	0.35	-2.64
b3781	trxA	CDS	9006	-0.91	1.50e-03	2.57e-04	0.25	-3.66
b4463	ygcU	CDS	24	-0.91	1.17e-01	5.27e-02	0.47	-1.94
b0722	sdhD	CDS	774	-0.92	2.12e-01	1.15e-01	0.59	-1.58
b0905	ycaO	CDS	2959	-0.92	1.45e-02	3.94e-03	0.32	-2.88
b1174	minE	CDS	1458	-0.92	6.18e-04	8.92e-05	0.24	-3.92
b2286	nuoC	CDS	8395	-0.92	3.39e-04	4.37e-05	0.23	-4.09
b2799	fucO	CDS	160	-0.92	2.07e-02	6.18e-03	0.34	-2.74
b3295	rpoA	CDS	102281	-0.92	6.74e-02	2.62e-02	0.41	-2.22
b3680	yidL	CDS	25	-0.92	1.72e-01	8.74e-02	0.54	-1.71
b3964	yijD	CDS	1432	-0.92	1.54e-02	4.30e-03	0.32	-2.86
b3995	rsd	CDS	713	-0.92	5.77e-02	2.17e-02	0.4	-2.3
b4456	glmZ	ncRNA	940	-0.92	1.15e-01	5.15e-02	0.47	-1.95
b4655	ythA	CDS	5	-0.92	4.44e-01	3.08e-01	0.9	-1.02
