Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b1432	insQ	CDS	553	-0.4	5.08e-01	2.15e-01	0.32	-1.24
b1667	ydhR	CDS	1097	-0.4	6.74e-01	3.79e-01	0.45	-0.88
b1709	btuD	CDS	569	-0.4	5.63e-01	2.68e-01	0.36	-1.11
b1755	ynjC	CDS	150	-0.4	4.58e-01	1.79e-01	0.29	-1.34
b2006	yeeW	CDS	5	-0.4	9.23e-01	7.73e-01	1.39	-0.29
b2041	rfbB	CDS	4194	-0.4	3.48e-01	1.13e-01	0.25	-1.58
b2123	yehR	CDS	20	-0.4	8.01e-01	5.39e-01	0.65	-0.61
b2634	yfjR	CDS	11	-0.4	8.18e-01	5.69e-01	0.71	-0.57
b2901	bglA	CDS	2091	-0.4	5.09e-01	2.17e-01	0.32	-1.23
b3172	argG	CDS	1409	-0.4	5.63e-01	2.68e-01	0.36	-1.11
b3869	glnL	CDS	2061	-0.4	3.11e-01	9.28e-02	0.24	-1.68
b4382	deoA	CDS	1085	-0.4	6.89e-01	3.99e-01	0.48	-0.84
b0080	cra	CDS	2042	-0.41	1.28e-01	2.35e-02	0.18	-2.26
b0410	yajD	CDS	602	-0.41	6.60e-02	9.97e-03	0.16	-2.58
b0475	hemH	CDS	791	-0.41	3.68e-01	1.25e-01	0.27	-1.54
b0562	ybcY	pseudo	27	-0.41	6.69e-01	3.73e-01	0.46	-0.89
b1039	csgE	CDS	73	-0.41	7.88e-01	5.21e-01	0.64	-0.64
b1128	roxA	CDS	2859	-0.41	7.07e-02	1.09e-02	0.16	-2.54
b1351	racC	CDS	5	-0.41	8.88e-01	6.99e-01	1.05	-0.39
b1619	hdhA	CDS	798	-0.41	6.09e-01	3.14e-01	0.41	-1.01
b1664	ydhQ	CDS	1734	-0.41	3.32e-01	1.04e-01	0.25	-1.63
b1726	yniB	CDS	623	-0.41	1.44e-01	2.80e-02	0.19	-2.2
b1811	yoaH	CDS	301	-0.41	3.89e-01	1.37e-01	0.27	-1.49
b2027	wzzB	CDS	7080	-0.41	2.68e-01	7.35e-02	0.23	-1.79
b2219	atoS	CDS	68	-0.41	4.80e-01	1.94e-01	0.32	-1.3
b2352	yfdI	CDS	2261	-0.41	4.03e-01	1.45e-01	0.28	-1.46
b2399	yfeD	CDS	354	-0.41	5.32e-01	2.37e-01	0.34	-1.18
b2470	acrD	CDS	521	-0.41	5.15e-02	7.18e-03	0.15	-2.69
b2598	pheL	CDS	79	-0.41	6.94e-01	4.05e-01	0.5	-0.83
b2687	luxS	CDS	4136	-0.41	4.34e-01	1.63e-01	0.3	-1.4
b2886	ygfS	CDS	23	-0.41	6.94e-01	4.06e-01	0.5	-0.83
b4142	groS	CDS	3410	-0.41	7.46e-01	4.63e-01	0.55	-0.73
b0276	yagJ	CDS	121	-0.42	5.31e-01	2.35e-01	0.36	-1.19
b0407	yajC	CDS	4664	-0.42	4.60e-01	1.81e-01	0.32	-1.34
b0450	glnK	CDS	202	-0.42	8.70e-01	6.60e-01	0.95	-0.44
b0451	amtB	CDS	959	-0.42	7.56e-01	4.76e-01	0.59	-0.71
b0645	ybeR	CDS	3	-0.42	9.31e-01	8.03e-01	1.67	-0.25
b0753	ybgS	CDS	341	-0.42	8.39e-01	6.05e-01	0.82	-0.52
b0861	artM	CDS	1153	-0.42	3.48e-01	1.14e-01	0.26	-1.58
b1076	flgE	CDS	832	-0.42	5.11e-01	2.21e-01	0.34	-1.22
b1208	ispE	CDS	2442	-0.42	5.36e-01	2.42e-01	0.36	-1.17
b1253	yciA	CDS	567	-0.42	5.49e-01	2.54e-01	0.37	-1.14
b1429	tehA	CDS	270	-0.42	1.50e-01	3.00e-02	0.19	-2.17
b1484	ddpD	CDS	76	-0.42	7.50e-01	4.67e-01	0.58	-0.73
b1849	purT	CDS	3800	-0.42	8.27e-01	5.83e-01	0.77	-0.55
b2016	yeeZ	CDS	1658	-0.42	8.48e-02	1.37e-02	0.17	-2.46
b2449	yffR	CDS	90	-0.42	5.98e-01	3.02e-01	0.41	-1.03
b2533	suhB	CDS	4874	-0.42	4.47e-01	1.71e-01	0.31	-1.37
b2631	rnlB	CDS	1087	-0.42	5.08e-01	2.16e-01	0.34	-1.24
b2771	ygcS	CDS	22	-0.42	6.36e-01	3.42e-01	0.44	-0.95
b3826	yigL	CDS	969	-0.42	1.83e-01	4.03e-02	0.21	-2.05
b3938	metJ	CDS	1143	-0.42	6.34e-01	3.40e-01	0.44	-0.95
b4396	rob	CDS	3014	-0.42	5.79e-02	8.34e-03	0.16	-2.64
b1251	yciI	CDS	941	-0.43	6.08e-01	3.14e-01	0.43	-1.01
b1419	ydcA	CDS	318	-0.43	9.97e-02	1.69e-02	0.18	-2.39
b1440	ydcS	CDS	413	-0.43	7.46e-01	4.64e-01	0.59	-0.73
b1710	btuE	CDS	796	-0.43	4.43e-01	1.69e-01	0.31	-1.38
b3075	ebgR	CDS	486	-0.43	4.11e-01	1.50e-01	0.3	-1.44
b4125	dcuS	CDS	636	-0.43	3.40e-01	1.08e-01	0.27	-1.61
b4384	deoD	CDS	4346	-0.43	6.29e-01	3.35e-01	0.45	-0.96
b4529	ydbJ	CDS	513	-0.43	5.16e-01	2.25e-01	0.35	-1.21
b0792	ybhR	CDS	197	-0.44	4.81e-01	1.96e-01	0.34	-1.29
b0925	ldtD	CDS	1477	-0.44	2.36e-01	6.02e-02	0.24	-1.88
b1236	galU	CDS	4826	-0.44	3.21e-01	9.79e-02	0.27	-1.66
b1243	oppA	CDS	38019	-0.44	5.49e-01	2.53e-01	0.38	-1.14
b1663	mdtK	CDS	1039	-0.44	1.17e-02	1.15e-03	0.14	-3.25
b2028	ugd	CDS	464	-0.44	2.96e-01	8.59e-02	0.26	-1.72
b2177	yejA	CDS	508	-0.44	1.53e-01	3.10e-02	0.2	-2.16
b2910	zapA	CDS	1618	-0.44	2.10e-01	4.94e-02	0.22	-1.97
b3087	ygjR	CDS	522	-0.44	6.51e-02	9.78e-03	0.17	-2.58
b3129	prlF	CDS	157	-0.44	3.70e-01	1.26e-01	0.28	-1.53
b4460	araH	CDS	74	-0.44	3.97e-01	1.42e-01	0.3	-1.47
b0357	frmR	CDS	246	-0.45	4.03e-01	1.45e-01	0.31	-1.46
b0969	tusE	CDS	284	-0.45	3.21e-01	9.84e-02	0.27	-1.65
b1215	kdsA	CDS	3954	-0.45	6.70e-02	1.02e-02	0.17	-2.57
b1436	yncJ	CDS	13	-0.45	8.74e-01	6.70e-01	1.06	-0.43
b1604	ydgH	CDS	2057	-0.45	2.97e-01	8.63e-02	0.26	-1.72
b1820	yobD	CDS	414	-0.45	6.52e-01	3.58e-01	0.49	-0.92
b1823	cspC	CDS	25574	-0.45	1.85e-01	4.12e-02	0.22	-2.04
b1947	fliO	CDS	93	-0.45	4.41e-01	1.67e-01	0.33	-1.38
b1948	fliP	CDS	92	-0.45	4.60e-01	1.80e-01	0.33	-1.34
b2236	yfaE	CDS	722	-0.45	6.15e-01	3.22e-01	0.45	-0.99
b2390	ypeC	CDS	61	-0.45	5.60e-01	2.64e-01	0.41	-1.12
b2507	guaA	CDS	16390	-0.45	6.43e-01	3.51e-01	0.49	-0.93
b3055	ygiM	CDS	967	-0.45	5.45e-01	2.49e-01	0.39	-1.15
b3615	waaH	CDS	40	-0.45	7.74e-01	4.98e-01	0.66	-0.68
b3717	cbrC	CDS	155	-0.45	2.13e-01	5.10e-02	0.23	-1.95
b4002	zraP	CDS	9	-0.45	8.43e-01	6.15e-01	0.9	-0.5
b4714	ralA	ncRNA	4	-0.45	9.04e-01	7.30e-01	1.31	-0.35
b0047	kefC	CDS	486	-0.46	2.84e-01	7.95e-02	0.26	-1.75
b0107	hofB	CDS	108	-0.46	5.57e-01	2.60e-01	0.41	-1.13
b1135	rluE	CDS	486	-0.46	2.92e-01	8.37e-02	0.27	-1.73
b1345	intR	CDS	115	-0.46	3.45e-01	1.12e-01	0.29	-1.59
b1599	mdtI	CDS	411	-0.46	7.65e-01	4.88e-01	0.67	-0.69
b1614	ydgA	CDS	3804	-0.46	1.68e-02	1.76e-03	0.15	-3.13
b1824	yobF	CDS	3551	-0.46	4.12e-01	1.51e-01	0.32	-1.44
b1874	cutC	CDS	713	-0.46	6.30e-01	3.36e-01	0.47	-0.96
b1880	flhB	CDS	81	-0.46	4.60e-01	1.80e-01	0.34	-1.34
b1956	dgcQ	CDS	493	-0.46	5.32e-01	2.38e-01	0.39	-1.18
b2009	sbmC	CDS	279	-0.46	5.26e-01	2.31e-01	0.39	-1.2
b2013	yeeE	CDS	3441	-0.46	8.59e-01	6.45e-01	0.99	-0.46
b2128	yehW	CDS	187	-0.46	7.91e-01	5.24e-01	0.72	-0.64
b2294	yfbU	CDS	1100	-0.46	2.40e-01	6.15e-02	0.24	-1.87
b2413	cysZ	CDS	460	-0.46	2.63e-01	7.15e-02	0.25	-1.8
b3177	folP	CDS	993	-0.46	4.28e-01	1.59e-01	0.33	-1.41
b3836	tatA	CDS	3074	-0.46	4.01e-01	1.43e-01	0.31	-1.46
b3880	yihS	CDS	43	-0.46	4.91e-01	2.02e-01	0.36	-1.27
b3917	sbp	CDS	770	-0.46	6.74e-01	3.81e-01	0.52	-0.88
b3952	pflC	CDS	33	-0.46	5.95e-01	2.99e-01	0.45	-1.04
b4320	fimH	CDS	262	-0.46	5.11e-01	2.21e-01	0.37	-1.22
b1246	oppD	CDS	8454	-0.47	4.96e-01	2.06e-01	0.37	-1.27
b1565	ydfV	CDS	4	-0.47	9.11e-01	7.41e-01	1.43	-0.33
b1740	nadE	CDS	1939	-0.47	7.44e-02	1.16e-02	0.19	-2.52
b1758	ynjF	CDS	192	-0.47	2.54e-01	6.75e-02	0.26	-1.83
b2418	pdxK	CDS	830	-0.47	3.82e-01	1.32e-01	0.31	-1.51
b2458	eutD	CDS	14	-0.47	6.94e-01	4.06e-01	0.57	-0.83
b2666	yqaE	CDS	100	-0.47	6.40e-01	3.47e-01	0.49	-0.94
b2685	emrA	CDS	1003	-0.47	1.88e-01	4.22e-02	0.23	-2.03
b3051	yqiK	CDS	46	-0.47	6.52e-01	3.57e-01	0.51	-0.92
b3334	gspM	CDS	24	-0.47	5.56e-01	2.59e-01	0.42	-1.13
b4030	psiE	CDS	76	-0.47	7.52e-01	4.69e-01	0.65	-0.72
b4314	fimA	CDS	10478	-0.47	3.10e-01	9.24e-02	0.28	-1.68
b4433	sdsR	ncRNA	33	-0.47	7.32e-01	4.49e-01	0.62	-0.76
b4440	ryfA	ncRNA	231	-0.47	6.03e-01	3.08e-01	0.47	-1.02
b0328	yahN	CDS	24	-0.48	7.73e-01	4.97e-01	0.7	-0.68
b0480	ushA	CDS	1238	-0.48	5.68e-02	8.11e-03	0.18	-2.65
b0600	ybdL	CDS	152	-0.48	4.05e-01	1.46e-01	0.33	-1.45
b0709	dtpD	CDS	203	-0.48	3.83e-01	1.34e-01	0.32	-1.5
b1187	fadR	CDS	1978	-0.48	1.29e-02	1.30e-03	0.15	-3.22
b1267	yciO	CDS	896	-0.48	2.94e-02	3.49e-03	0.16	-2.92
b1277	ribA	CDS	1293	-0.48	3.66e-01	1.23e-01	0.31	-1.54
b1326	mpaA	CDS	471	-0.48	4.07e-01	1.48e-01	0.33	-1.45
b1468	narZ	CDS	169	-0.48	7.46e-01	4.63e-01	0.66	-0.73
b1678	ldtE	CDS	607	-0.48	6.94e-01	4.05e-01	0.58	-0.83
b1756	ynjD	CDS	106	-0.48	2.63e-01	7.15e-02	0.27	-1.8
b2131	osmF	CDS	428	-0.48	6.73e-01	3.77e-01	0.55	-0.88
b2456	eutN	CDS	2	-0.48	 NA	7.34e-01	1.43	-0.34
b2825	ppdB	CDS	52	-0.48	5.35e-01	2.41e-01	0.41	-1.17
b3011	yqhD	CDS	526	-0.48	5.09e-01	2.17e-01	0.39	-1.24
b3102	yqjG	CDS	272	-0.48	4.65e-01	1.84e-01	0.36	-1.33
b3861	yihF	CDS	74	-0.48	5.78e-01	2.81e-01	0.45	-1.08
b4003	zraS	CDS	87	-0.48	5.08e-01	2.15e-01	0.39	-1.24
b4006	purH	CDS	8664	-0.48	8.11e-01	5.54e-01	0.82	-0.59
b4041	plsB	CDS	4368	-0.48	3.81e-02	4.82e-03	0.17	-2.82
b4138	dcuA	CDS	5075	-0.48	5.10e-01	2.18e-01	0.39	-1.23
b4377	yjjU	CDS	375	-0.48	6.76e-01	3.83e-01	0.55	-0.87
b4606	ypfM	CDS	162	-0.48	6.72e-01	3.76e-01	0.54	-0.89
b0039	caiA	CDS	232	-0.49	1.99e-01	4.60e-02	0.25	-2
b0339	cynT	CDS	16	-0.49	7.46e-01	4.64e-01	0.67	-0.73
b0643	ybeL	CDS	786	-0.49	5.45e-01	2.49e-01	0.43	-1.15
b1131	purB	CDS	8320	-0.49	5.87e-01	2.90e-01	0.46	-1.06
b1245	oppC	CDS	5277	-0.49	4.77e-01	1.92e-01	0.37	-1.31
b1295	ymjA	CDS	186	-0.49	3.43e-01	1.10e-01	0.31	-1.6
b1553	rzpQ	CDS	7	-0.49	9.03e-01	7.28e-01	1.41	-0.35
b2032	wbbK	CDS	2850	-0.49	1.60e-01	3.27e-02	0.23	-2.14
b2257	arnT	CDS	97	-0.49	6.05e-01	3.10e-01	0.49	-1.01
b3495	uspA	CDS	5200	-0.49	7.07e-04	4.45e-05	0.12	-4.08
b3899	frvB	CDS	18	-0.49	6.58e-01	3.63e-01	0.54	-0.91
b0773	ybhB	CDS	692	-0.5	5.58e-01	2.62e-01	0.45	-1.12
b0968	yccX	CDS	130	-0.5	4.58e-01	1.78e-01	0.38	-1.35
b1049	opgH	CDS	7259	-0.5	1.49e-01	2.97e-02	0.23	-2.17
b1212	prmC	CDS	708	-0.5	1.11e-01	1.94e-02	0.21	-2.34
b1244	oppB	CDS	6030	-0.5	5.23e-01	2.29e-01	0.41	-1.2
b1278	pgpB	CDS	517	-0.5	6.11e-02	9.01e-03	0.19	-2.61
b1529	marC	CDS	372	-0.5	3.28e-01	1.02e-01	0.3	-1.64
b1842	holE	CDS	230	-0.5	5.63e-01	2.68e-01	0.45	-1.11
b2289	lrhA	CDS	1267	-0.5	4.92e-01	2.03e-01	0.4	-1.27
b2353	tfaS	pseudo	70	-0.5	5.12e-01	2.22e-01	0.41	-1.22
b2660	lhgO	CDS	199	-0.5	7.10e-01	4.24e-01	0.62	-0.8
b2795	ppnN	CDS	2491	-0.5	1.10e-01	1.91e-02	0.21	-2.34
b2920	scpC	CDS	39	-0.5	5.55e-01	2.58e-01	0.44	-1.13
b3029	ygiN	CDS	2203	-0.5	2.11e-01	5.03e-02	0.26	-1.96
b3260	dusB	CDS	10206	-0.5	2.49e-01	6.50e-02	0.27	-1.85
b4124	dcuR	CDS	396	-0.5	1.50e-01	3.01e-02	0.23	-2.17
b0046	kefF	CDS	103	-0.51	2.30e-01	5.72e-02	0.27	-1.9
b0196	rcsF	CDS	772	-0.51	4.67e-02	6.34e-03	0.19	-2.73
b0394	mak	CDS	347	-0.51	8.27e-02	1.33e-02	0.21	-2.47
b0411	tsx	CDS	11445	-0.51	6.82e-01	3.91e-01	0.59	-0.86
b1207	prs	CDS	16578	-0.51	4.60e-01	1.81e-01	0.38	-1.34
b1845	ptrB	CDS	609	-0.51	4.15e-01	1.52e-01	0.35	-1.43
b2163	yeiL	CDS	17	-0.51	7.33e-01	4.50e-01	0.67	-0.76
b2686	emrB	CDS	945	-0.51	3.16e-03	2.54e-04	0.14	-3.66
b3949	frwC	CDS	12	-0.51	8.02e-01	5.40e-01	0.84	-0.61
b4013	metA	CDS	258	-0.51	5.15e-01	2.24e-01	0.42	-1.22
b0189	rof	CDS	809	-0.52	5.65e-02	8.03e-03	0.2	-2.65
b0526	cysS	CDS	3157	-0.52	5.33e-01	2.39e-01	0.44	-1.18
b1060	bssS	CDS	1207	-0.52	6.30e-01	3.37e-01	0.54	-0.96
b1217	chaB	CDS	98	-0.52	5.33e-01	2.39e-01	0.44	-1.18
b1645	ydhK	CDS	249	-0.52	2.31e-01	5.80e-02	0.27	-1.9
b1651	gloA	CDS	1766	-0.52	2.01e-01	4.66e-02	0.26	-1.99
b1881	cheZ	CDS	73	-0.52	3.72e-01	1.27e-01	0.34	-1.52
b1926	fliT	CDS	36	-0.52	5.78e-01	2.83e-01	0.48	-1.07
b1987	cbl	CDS	622	-0.52	7.44e-01	4.59e-01	0.7	-0.74
b2381	ypdB	CDS	394	-0.52	1.42e-01	2.74e-02	0.23	-2.21
b2646	ypjF	CDS	10	-0.52	8.16e-01	5.66e-01	0.92	-0.57
b2914	rpiA	CDS	4053	-0.52	5.58e-01	2.61e-01	0.46	-1.12
b3678	yidJ	CDS	42	-0.52	4.72e-01	1.89e-01	0.39	-1.31
b0393	rdgC	CDS	1426	-0.53	4.34e-01	1.63e-01	0.38	-1.4
b0569	nfrB	CDS	169	-0.53	1.75e-01	3.77e-02	0.26	-2.08
b1386	tynA	CDS	43	-0.53	5.78e-01	2.83e-01	0.49	-1.07
b1448	mnaT	CDS	310	-0.53	2.79e-01	7.73e-02	0.3	-1.77
b1622	malY	CDS	467	-0.53	2.94e-01	8.46e-02	0.31	-1.72
b1638	pdxH	CDS	1237	-0.53	5.58e-01	2.62e-01	0.47	-1.12
b1708	nlpC	CDS	582	-0.53	1.12e-01	1.97e-02	0.23	-2.33
b1838	pphA	CDS	97	-0.53	8.17e-01	5.68e-01	0.93	-0.57
b1878	flhE	CDS	42	-0.53	5.93e-01	2.96e-01	0.5	-1.04
b2330	prmB	CDS	2248	-0.53	2.17e-01	5.24e-02	0.27	-1.94
b3328	gspG	CDS	6	-0.53	7.73e-01	4.96e-01	0.78	-0.68
b4257	yjgN	CDS	24	-0.53	5.72e-01	2.75e-01	0.48	-1.09
b4319	fimG	CDS	129	-0.53	4.62e-01	1.82e-01	0.39	-1.34
b4569	yhcE	pseudo	42	-0.53	3.80e-01	1.31e-01	0.35	-1.51
b0032	carA	CDS	20241	-0.54	7.07e-01	4.20e-01	0.66	-0.81
b0674	asnB	CDS	4609	-0.54	5.11e-01	2.21e-01	0.44	-1.22
b1540	ydfH	CDS	1340	-0.54	7.64e-05	3.15e-06	0.12	-4.66
b1647	ydhF	CDS	689	-0.54	2.29e-02	2.52e-03	0.18	-3.02
b1796	yoaG	CDS	24	-0.54	8.41e-01	6.10e-01	1.05	-0.51
b1827	kdgR	CDS	1437	-0.54	3.78e-01	1.30e-01	0.36	-1.51
b1887	cheW	CDS	43	-0.54	6.75e-01	3.83e-01	0.62	-0.87
b2768	ygcP	CDS	60	-0.54	5.46e-01	2.51e-01	0.47	-1.15
b2877	mocA	CDS	63	-0.54	5.09e-01	2.17e-01	0.44	-1.23
b3519	treF	CDS	304	-0.54	5.01e-01	2.08e-01	0.43	-1.26
b4135	yjdC	CDS	908	-0.54	4.39e-01	1.66e-01	0.39	-1.38
b4412	hokC	CDS	42	-0.54	4.92e-01	2.04e-01	0.42	-1.27
b4419	ldrA	CDS	18	-0.54	6.19e-01	3.27e-01	0.55	-0.98
b0130	yadE	CDS	329	-0.55	2.33e-01	5.87e-02	0.29	-1.89
b0847	ybjL	CDS	1721	-0.55	1.10e-02	1.06e-03	0.17	-3.27
b1211	prfA	CDS	1962	-0.55	4.17e-03	3.51e-04	0.15	-3.57
b1441	ydcT	CDS	191	-0.55	5.41e-01	2.47e-01	0.48	-1.16
b1634	dtpA	CDS	6939	-0.55	1.04e-01	1.77e-02	0.23	-2.37
b1715	pheM	CDS	320	-0.55	6.14e-01	3.20e-01	0.55	-0.99
b1782	mipA	CDS	5874	-0.55	3.05e-01	8.96e-02	0.32	-1.7
b2389	yfeO	CDS	118	-0.55	2.96e-01	8.56e-02	0.32	-1.72
b3074	ygjH	CDS	29	-0.55	8.21e-01	5.73e-01	0.98	-0.56
b3426	glpD	CDS	4013	-0.55	7.09e-01	4.22e-01	0.69	-0.8
b3730	glmU	CDS	9603	-0.55	5.63e-01	2.66e-01	0.5	-1.11
b0285	paoB	CDS	30	-0.56	6.03e-01	3.08e-01	0.55	-1.02
b0561	tfaD	CDS	11	-0.56	6.85e-01	3.96e-01	0.66	-0.85
b0863	artI	CDS	1624	-0.56	4.81e-01	1.96e-01	0.44	-1.29
b0961	yccF	CDS	468	-0.56	2.73e-01	7.49e-02	0.32	-1.78
b1037	csgG	CDS	203	-0.56	3.03e-01	8.87e-02	0.33	-1.7
b1766	sppA	CDS	2027	-0.56	3.21e-02	3.90e-03	0.19	-2.89
b1843	yobB	CDS	401	-0.56	2.33e-01	5.87e-02	0.3	-1.89
b1943	fliK	CDS	133	-0.56	1.71e-01	3.66e-02	0.27	-2.09
b2015	yeeY	CDS	339	-0.56	3.96e-01	1.40e-01	0.38	-1.48
b2988	gss	CDS	2126	-0.56	4.08e-01	1.48e-01	0.39	-1.45
b3470	tusA	CDS	440	-0.56	4.22e-01	1.56e-01	0.4	-1.42
b0290	ecpD	CDS	92	-0.57	1.51e-01	3.05e-02	0.26	-2.16
b0842	mdfA	CDS	937	-0.57	5.13e-01	2.23e-01	0.47	-1.22
b0862	artQ	CDS	915	-0.57	2.97e-01	8.60e-02	0.33	-1.72
b0884	infA	CDS	9927	-0.57	1.52e-01	3.06e-02	0.26	-2.16
b0960	yccS	CDS	1450	-0.57	9.80e-02	1.66e-02	0.24	-2.4
b1124	potC	CDS	990	-0.57	1.38e-01	2.63e-02	0.26	-2.22
b1219	ychN	CDS	1083	-0.57	1.60e-01	3.30e-02	0.27	-2.13
b1247	oppF	CDS	10041	-0.57	3.50e-01	1.15e-01	0.36	-1.58
b1570	dicA	CDS	934	-0.57	7.07e-03	6.42e-04	0.17	-3.41
b1650	nemA	CDS	655	-0.57	3.03e-02	3.64e-03	0.2	-2.91
b1884	cheR	CDS	27	-0.57	5.36e-01	2.43e-01	0.49	-1.17
b1920	tcyJ	CDS	6535	-0.57	6.78e-01	3.87e-01	0.66	-0.86
b1985	yeeO	CDS	229	-0.57	5.61e-01	2.64e-01	0.51	-1.12
b2400	gltX	CDS	9816	-0.57	3.68e-01	1.25e-01	0.37	-1.53
b2940	yqgC	CDS	4	-0.57	7.84e-01	5.14e-01	0.87	-0.65
b3106	yhaK	CDS	51	-0.57	3.81e-01	1.31e-01	0.38	-1.51
b3883	yihV	CDS	43	-0.57	3.24e-01	9.98e-02	0.35	-1.65
b3954	yijO	CDS	158	-0.57	4.93e-02	6.74e-03	0.21	-2.71
b4051	qorA	CDS	572	-0.57	1.93e-01	4.39e-02	0.28	-2.01
b4246	pyrL	CDS	103	-0.57	7.46e-01	4.63e-01	0.78	-0.73
b1121	ycfZ	CDS	42	-0.58	5.95e-01	2.99e-01	0.56	-1.04
b1213	ychQ	CDS	261	-0.58	3.31e-01	1.04e-01	0.36	-1.63
b1473	yddG	CDS	226	-0.58	4.41e-01	1.68e-01	0.42	-1.38
b1600	mdtJ	CDS	485	-0.58	6.94e-01	4.06e-01	0.69	-0.83
b1662	ribC	CDS	1642	-0.58	2.62e-02	2.96e-03	0.19	-2.97
b2037	rfbX	CDS	2987	-0.58	1.04e-01	1.77e-02	0.24	-2.37
b2752	cysD	CDS	5020	-0.58	8.37e-01	6.01e-01	1.11	-0.52
b2759	casB	CDS	26	-0.58	4.15e-01	1.52e-01	0.41	-1.43
b3688	yidQ	CDS	762	-0.58	3.40e-01	1.08e-01	0.36	-1.61
b3712	yieE	CDS	576	-0.58	4.98e-01	2.07e-01	0.46	-1.26
b0033	carB	CDS	43488	-0.59	6.92e-01	4.03e-01	0.71	-0.84
b0110	ampD	CDS	252	-0.59	4.08e-02	5.28e-03	0.21	-2.79
b0117	yacH	CDS	16	-0.59	7.91e-01	5.23e-01	0.92	-0.64
b0646	djlB	CDS	14	-0.59	6.74e-01	3.78e-01	0.66	-0.88
b1061	dinI	CDS	1355	-0.59	5.63e-01	2.69e-01	0.53	-1.11
b1082	flgK	CDS	246	-0.59	4.32e-01	1.61e-01	0.42	-1.4
b1304	pspA	CDS	612	-0.59	4.22e-01	1.56e-01	0.42	-1.42
b2378	lpxP	CDS	2442	-0.59	5.77e-01	2.80e-01	0.54	-1.08
b2845	yqeG	CDS	1146	-0.59	3.24e-01	1.00e-01	0.36	-1.64
b2926	pgk	CDS	17827	-0.59	3.43e-01	1.11e-01	0.37	-1.6
b3729	glmS	CDS	14499	-0.59	4.58e-01	1.79e-01	0.44	-1.34
b4108	yjdM	CDS	1061	-0.59	2.73e-01	7.49e-02	0.33	-1.78
b4331	kptA	CDS	100	-0.59	3.04e-01	8.92e-02	0.35	-1.7
b4525	ymjC	CDS	15	-0.59	7.10e-01	4.24e-01	0.73	-0.8
b0018	mokC	CDS	44	-0.6	4.30e-01	1.61e-01	0.43	-1.4
b0514	glxK	CDS	81	-0.6	3.34e-01	1.05e-01	0.37	-1.62
b0815	opgE	CDS	840	-0.6	2.90e-01	8.26e-02	0.34	-1.74
b1902	ftnB	CDS	369	-0.6	5.10e-01	2.19e-01	0.49	-1.23
b2066	udk	CDS	1345	-0.6	4.23e-01	1.57e-01	0.42	-1.42
b2387	fryB	CDS	2	-0.6	 NA	7.57e-01	1.94	-0.31
b2420	yfeS	CDS	193	-0.6	4.81e-01	1.96e-01	0.46	-1.29
b2853	ygeI	CDS	3	-0.6	9.21e-01	7.68e-01	2.04	-0.29
b2924	mscS	CDS	4133	-0.6	3.16e-01	9.60e-02	0.36	-1.66
b3471	yhhQ	CDS	245	-0.6	1.28e-01	2.34e-02	0.27	-2.27
b3660	yicL	CDS	477	-0.6	8.76e-02	1.43e-02	0.25	-2.45
b4005	purD	CDS	8082	-0.6	7.08e-01	4.21e-01	0.74	-0.8
b4248	yjgH	CDS	92	-0.6	5.01e-01	2.09e-01	0.47	-1.26
b4363	yjjB	CDS	64	-0.6	3.70e-01	1.27e-01	0.4	-1.53
b4498	gatR	pseudo	968	-0.6	5.36e-01	2.42e-01	0.52	-1.17
b0139	htrE	CDS	34	-0.61	4.78e-01	1.93e-01	0.47	-1.3
b0474	adk	CDS	10383	-0.61	1.38e-01	2.63e-02	0.28	-2.22
b0515	allE	CDS	204	-0.61	1.15e-01	2.06e-02	0.26	-2.32
b0767	pgl	CDS	2021	-0.61	1.69e-04	8.14e-06	0.14	-4.46
b1078	flgG	CDS	400	-0.61	3.03e-01	8.86e-02	0.36	-1.7
b1191	cvrA	CDS	1001	-0.61	1.35e-01	2.53e-02	0.27	-2.24
b1363	trkG	CDS	392	-0.61	1.25e-01	2.29e-02	0.27	-2.28
b1571	ydfA	CDS	10	-0.61	7.85e-01	5.15e-01	0.94	-0.65
b1912	pgsA	CDS	1229	-0.61	2.08e-05	7.31e-07	0.12	-4.95
b2067	dgcE	CDS	661	-0.61	4.56e-01	1.77e-01	0.45	-1.35
b3474	yhhT	CDS	181	-0.61	3.82e-01	1.32e-01	0.41	-1.51
b3713	yieF	CDS	773	-0.61	2.36e-01	6.00e-02	0.32	-1.88
b4286	yjhV	pseudo	3	-0.61	8.43e-01	6.14e-01	1.21	-0.5
b4436	sibA	ncRNA	23	-0.61	4.95e-01	2.05e-01	0.48	-1.27
b0435	bolA	CDS	1808	-0.62	2.48e-01	6.48e-02	0.34	-1.85
b0631	ybeD	CDS	818	-0.62	3.43e-01	1.10e-01	0.39	-1.6
b0788	ybhN	CDS	108	-0.62	7.46e-01	4.62e-01	0.85	-0.74
b0906	ycaP	CDS	158	-0.62	5.11e-01	2.21e-01	0.51	-1.22
b1775	ydjK	CDS	23	-0.62	6.03e-01	3.07e-01	0.61	-1.02
b2212	alkB	CDS	77	-0.62	2.60e-01	6.99e-02	0.34	-1.81
b2242	glpB	CDS	135	-0.62	5.63e-01	2.67e-01	0.56	-1.11
